Timestamp,Chill set,Severe set,Extreme set,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-01 13:54:51.683580,14.21,18.21,22.21,16.018,16.061333333333334,16.08066666666667,16.228,16.375,16.208,16.291,16.27,16.375,16.333,17.046,16.689333333333334,16.711,16.794666666666668,17.005,15.344,15.616,15.074,
2023-09-01 13:55:51.780304,14.21,18.21,22.21,15.997,16.02,16.08066666666667,16.207,16.375,16.208,16.311999999999998,16.27,16.375,16.333,16.983,16.668,16.711,16.774,17.005,15.386000000000001,15.616,15.116,
2023-09-01 13:56:51.651856,14.21,18.21,22.21,15.976,16.040666666666667,16.06,16.186,16.375,16.208,16.291,16.249333333333333,16.354,16.333,16.983,16.668,16.69033333333333,16.774,17.005,15.344,15.616,15.116,
2023-09-01 13:57:51.797506,14.21,18.21,22.21,15.976,16.040666666666667,16.06,16.207,16.375,16.165333333333333,16.291,16.24933333333333,16.354,16.311999999999998,16.983,16.647333333333332,16.649,16.774,16.96366666666667,15.344,15.616,15.137,
2023-09-01 13:58:51.709592,14.21,18.21,22.21,15.976,16.02,16.06,16.165,16.375,16.144,16.291,16.208,16.312,16.27,16.92,16.606,16.649,16.71,16.943,15.407000000000002,15.616,15.158000000000001,
2023-09-01 13:59:51.588016,14.21,18.21,22.21,15.976,16.02,16.06,16.165,16.354,16.144,16.291,16.208,16.312,16.27,16.92,16.606,16.649,16.71,16.943,15.365,15.574666666666667,15.158000000000001,
2023-09-01 14:00:51.557229,14.21,18.21,22.21,15.976,16.02,15.996,16.165,16.354,16.144,16.27,16.208,16.312,16.27,16.92,16.606,16.627666666666666,16.71,16.943,15.344,15.616,15.179,
2023-09-01 14:01:51.712840,14.21,18.21,22.21,15.954666666666668,16.02,15.996,16.165,16.312,16.144,16.249000000000002,16.208,16.312,16.27,16.87866666666667,16.564,16.585,16.71,16.921666666666667,15.407000000000002,15.574666666666667,15.179,
2023-09-01 14:02:51.652026,14.21,18.21,22.21,15.933333333333335,15.998666666666665,15.996,16.165,16.312,16.122999999999998,16.249,16.208,16.312,16.27,16.858,16.564,16.585,16.648,16.879,15.407000000000002,15.554,15.179,
2023-09-01 14:03:51.588323,14.21,18.21,22.21,15.933333333333335,16.02,15.996,16.122333333333334,16.312,16.144,16.228,16.186666666666664,16.291,16.27,16.858,16.543,16.585,16.648,16.879,15.407000000000002,15.554,15.179,
