Timestamp,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb4a798,28-00000ec23ab6,28-00000eb501b0,28-00000eb496d2,28-00000eb50e10,28-00000eb4b7e0,28-00000ec25534,28-00000ec24f93,28-00000eb3cf7d,28-00000eb4619b,28-00000eb3f54e,28-00000eb52c32,28-00000eb3e681,
2023-08-30 22:36:51.735569,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.267,23.588000000000005,22.858,23.606333333333335,21.0,23.712,23.588000000000005,23.746,21.602,23.765666666666664,13.008000000000001,21.02333333333333,13.478,
2023-08-30 22:37:51.735741,14.018,14.009,14.036,14.144,14.351999999999999,23.308999999999997,23.651,22.858,23.711,20.979,23.774999999999995,23.524999999999995,23.746,21.560666666666663,23.78633333333333,13.008000000000001,21.06533333333333,13.457333333333333,
2023-08-30 22:38:51.722912,14.039333333333333,14.009,14.036,14.123,14.351999999999999,23.33,23.63,22.858,23.711,21.0,23.774999999999995,23.524999999999995,23.684,21.560666666666666,23.807,13.008000000000001,21.044,13.436666666666667,
2023-08-30 22:39:51.596686,14.039333333333333,14.030000000000001,14.036,14.144,14.351999999999999,23.393999999999995,23.651,22.858,23.732333333333333,20.937,23.838000000000005,23.524999999999995,23.746,21.540000000000003,23.807,13.008000000000001,21.08666666666667,13.478,
2023-08-30 22:40:51.676756,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.393999999999995,23.692333333333334,22.858,23.753666666666664,20.916,23.838000000000005,23.524999999999995,23.746,21.540000000000003,23.807,13.008000000000001,21.108,13.457333333333333,
2023-08-30 22:41:51.734324,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.393999999999995,23.713000000000005,22.858,23.774999999999995,20.937,23.901,23.524999999999995,23.704666666666668,21.540000000000003,23.807,13.008000000000001,21.108,13.478,
2023-08-30 22:42:51.683862,14.039333333333333,14.030000000000001,14.036,14.144,14.373333333333335,23.393999999999995,23.734333333333336,22.858,23.774999999999995,20.937,23.901,23.524999999999995,23.704666666666668,21.540000000000003,23.78633333333333,13.049333333333331,21.08666666666667,13.436666666666667,
2023-08-30 22:43:51.676992,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.393999999999995,23.650666666666666,22.731666666666666,23.753666666666664,20.874,23.942999999999998,23.336000000000002,23.558000000000003,21.392,23.66033333333333,13.008000000000001,20.982,13.457333333333333,
2023-08-30 22:44:51.768267,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.308999999999997,23.399,22.479,23.58566666666667,20.874,23.901,22.95866666666667,23.453666666666663,21.245333333333335,23.450333333333333,13.028666666666666,21.02333333333333,13.457333333333333,
2023-08-30 22:45:51.780044,14.039333333333333,14.009,14.036,14.144,14.351999999999999,23.183000000000003,23.147333333333336,22.18433333333333,23.417666666666662,20.852999999999998,23.858999999999998,22.62366666666667,23.265,21.119333333333334,23.30366666666667,13.008000000000001,21.08666666666667,13.436666666666667,
2023-08-30 22:46:51.692928,14.039333333333333,14.009,14.036,14.123,14.351999999999999,23.077333333333332,22.98,21.911,23.333,20.874,23.796000000000003,22.33,23.180999999999997,21.015,23.156333333333333,13.008000000000001,21.108,13.457333333333333,
2023-08-30 22:47:51.639922,14.018,14.009,14.036,14.144,14.351999999999999,22.951000000000004,22.854,21.721333333333334,23.31233333333333,20.831999999999997,23.754,22.161999999999995,23.056,20.91,23.093666666666664,13.008000000000001,21.108,13.436666666666667,
2023-08-30 22:48:51.713760,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.86666666666667,22.749,21.616,23.291666666666668,20.811,23.712,22.03666666666666,22.971333333333334,20.847,22.989,13.028666666666666,21.108,13.457333333333333,
2023-08-30 22:49:51.553613,14.060666666666668,14.009,14.036,14.144,14.351999999999999,22.782666666666668,22.645,21.49,23.207000000000004,20.769000000000002,23.66933333333333,21.93133333333334,22.929999999999996,20.784,22.94633333333333,13.008000000000001,21.108,13.457333333333333,
2023-08-30 22:50:51.767873,14.060666666666668,14.009,14.036,14.144,14.351999999999999,22.697999999999997,22.581,21.405,23.165000000000003,20.748,23.586,21.868666666666666,22.909000000000002,20.784,22.883666666666667,13.008000000000001,21.044,13.478,
2023-08-30 22:51:51.779470,14.018,14.009,14.036,14.144,14.351999999999999,22.635,22.539666666666665,21.343,23.185999999999996,20.684,23.564666666666664,21.784666666666666,22.825,20.721,22.798999999999996,13.008000000000001,21.002666666666666,13.478,
2023-08-30 22:52:51.747964,14.060666666666668,14.030000000000001,14.036,14.144,14.351999999999999,22.592333333333332,22.497666666666664,21.279,23.207000000000004,20.622,23.50133333333333,21.743,22.782999999999998,20.658,22.737,13.008000000000001,20.919,13.457333333333333,
2023-08-30 22:53:51.737080,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.571,22.455,21.216,23.185999999999996,20.579333333333334,23.459999999999997,21.680000000000003,22.741,20.595,22.673999999999996,13.008000000000001,20.919,13.478,
2023-08-30 22:54:51.705125,14.060666666666668,14.030000000000001,14.036,14.123,14.351999999999999,22.509,22.413666666666668,21.216,23.207000000000004,20.558,23.417333333333335,21.638,22.741,20.595,22.632,13.008000000000001,20.898,13.478,
2023-08-30 22:55:51.555883,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.487666666666666,22.393,21.174,23.165000000000003,20.558,23.396,21.617,22.741,20.595,22.611,13.008000000000001,20.919,13.478,
2023-08-30 22:56:51.676603,14.018,14.009,14.036,14.144,14.351999999999999,22.445000000000004,22.393,21.153,23.143999999999995,20.558,23.35466666666667,21.638,22.720333333333333,20.595,22.59,13.008000000000001,20.898,13.457333333333333,
2023-08-30 22:57:51.768612,14.039333333333333,14.009,14.036,14.123,14.351999999999999,22.424000000000003,22.393,21.131999999999998,23.060000000000002,20.558,23.334,21.575,22.699666666666662,20.595,22.548,13.008000000000001,20.856,13.457333333333333,
2023-08-30 22:58:51.715788,14.018,14.009,14.036,14.144,14.351999999999999,22.382,22.393,21.09,23.081,20.558,23.334,21.575,22.67833333333333,20.595,22.548,13.008000000000001,20.856,13.478,
2023-08-30 22:59:51.619904,14.018,14.009,14.036,14.144,14.351999999999999,22.382,22.33,21.069,23.039,20.496,23.31266666666667,21.554000000000002,22.615,20.595,22.548,13.008000000000001,20.856,13.478,
2023-08-30 23:00:51.676371,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.339333333333332,22.33,21.027,22.997,20.496,23.27,21.512,22.615,20.573999999999998,22.548,13.008000000000001,20.835,13.457333333333333,
2023-08-30 23:01:51.812056,14.018,14.009,14.036,14.123,14.351999999999999,22.318,22.287999999999997,21.006,23.039,20.453333333333333,23.27,21.512,22.615,20.552999999999997,22.548,13.008000000000001,20.793,13.478,
2023-08-30 23:02:51.588035,14.018,14.009,14.036,14.101999999999999,14.351999999999999,22.318,22.267,20.985,22.976,20.432,23.27,21.512,22.615,20.595,22.526999999999997,12.986666666666665,20.772333333333332,13.478,
2023-08-30 23:03:51.672005,14.018,14.009,14.036,14.123,14.351999999999999,22.256,22.267,20.964,22.955,20.432,23.227999999999998,21.491,22.615,20.573999999999998,22.485,12.965333333333334,20.75166666666667,13.478,
2023-08-30 23:04:51.740970,14.039333333333333,14.009,14.036,14.144,14.351999999999999,22.29733333333333,22.288,21.153000000000002,23.018,20.28533333333333,23.207000000000004,21.721999999999998,22.657666666666668,20.553,22.632,12.986666666666666,20.667,13.478,
