Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-06 16:52:21.598232,17.02,21.02,25.02,off,on,on,17.554,17.338,17.429,17.449,17.577,20.306,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.878,20.848,20.269,20.696,17.005,
2023-09-06 16:53:21.597833,17.02,21.02,25.02,off,on,on,17.554,17.338,17.408,17.428,17.577,20.306,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.878,20.848,20.206,20.675,17.005,
2023-09-06 16:54:21.637064,17.02,21.02,25.02,off,on,on,17.554,17.338,17.429,17.428,17.577,20.306,20.227,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.122,20.612,17.005,
2023-09-06 16:55:21.661990,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.47,17.577,20.285,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.08,20.612,17.005,
2023-09-06 16:56:21.732779,17.02,21.02,25.02,off,on,on,17.554,17.338,17.429,17.47,17.577,20.306,20.227,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.143,20.612,17.005,
2023-09-06 16:57:21.733078,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.428,17.577,20.285,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.122,20.612,17.005,
2023-09-06 16:58:21.668660,17.02,21.02,25.02,off,on,on,17.554,17.338,17.429,17.449,17.577,20.285,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.878,20.848,20.143,20.612,17.005,
2023-09-06 16:59:21.721176,17.02,21.02,25.02,off,on,on,17.554,17.338,17.408,17.428,17.577,20.285,20.206,20.306,20.154,19.977,20.883,20.673,20.874,20.856,20.848,20.143,20.612,17.005,
2023-09-06 17:00:21.657427,17.02,21.02,25.02,off,on,on,17.554,17.338,17.408,17.449,17.577,20.264,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.878,20.848,20.143,20.612,17.005,
2023-09-06 17:01:21.636550,17.02,21.02,25.02,off,on,on,17.554,17.338,17.408,17.428,17.577,20.244,20.206,20.306,20.154,19.977,20.862,20.694,20.874,20.856,20.848,20.143,20.612,17.005,
2023-09-06 17:02:21.634375,17.02,21.02,25.02,off,on,on,17.533,17.338,17.387,17.428,17.577,20.264,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.143,20.612,17.005,
2023-09-06 17:03:21.727580,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.428,17.577,20.244,20.206,20.306,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.185,20.612,17.005,
2023-09-06 17:04:21.735291,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.449,17.577,20.264,20.206,20.285,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.143,20.612,16.963,
2023-09-06 17:05:21.634990,17.02,21.02,25.02,off,on,on,17.533,17.338,17.408,17.449,17.577,20.244,20.206,20.285,20.154,19.977,20.883,20.694,20.874,20.856,20.848,20.185,20.612,16.984,
2023-09-06 17:06:21.729079,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.428,17.577,20.244,20.206,20.285,20.154,19.977,20.862,20.694,20.874,20.856,20.848,20.164,20.633,17.005,
2023-09-06 17:07:21.703362,17.02,21.02,25.02,off,on,on,17.533,17.318,17.387,17.428,17.577,20.264,20.206,20.264,20.154,19.977,20.841,20.673,20.874,20.856,20.848,20.206,20.612,16.984,
2023-09-06 17:08:21.607362,17.02,21.02,25.02,off,on,on,17.533,17.318,17.387,17.428,17.577,20.244,20.206,20.285,20.154,19.977,20.862,20.673,20.853,20.856,20.848,20.206,20.654,17.005,
2023-09-06 17:09:21.731364,17.02,21.02,25.02,off,on,on,17.554,17.338,17.429,17.428,17.577,20.244,20.206,20.264,20.154,19.977,20.862,20.673,20.832,20.856,20.848,20.185,20.654,16.984,
2023-09-06 17:10:21.752385,17.02,21.02,25.02,off,on,on,17.554,17.338,17.387,17.449,17.577,20.244,20.206,20.264,20.154,19.977,20.841,20.653,20.853,20.856,20.848,20.206,20.654,16.963,
2023-09-06 17:11:21.703190,16.88,20.88,24.88,off,on,on,17.533,17.318,17.387,17.428,17.577,20.244,20.206,20.285,20.154,19.977,20.862,20.673,20.811,20.856,20.848,20.206,20.612,16.963,
2023-09-06 17:12:21.596420,16.88,20.88,24.88,off,on,on,17.533,17.318,17.387,17.428,17.577,20.244,20.206,20.244,20.154,19.977,20.862,20.673,20.853,20.856,20.848,20.206,20.612,17.005,
