Timestamp,Temp set,Heater status,28-00000eb52c32,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,
2024-03-11 16:48:20.722131,15.29,off,15.203,15.343,15.305,15.344,16.249,16.249,12.903,12.879,18.681,19.045,
2024-03-11 16:49:20.651243,15.29,off,15.181,15.343,15.305,15.302,16.249,16.249,12.945,12.879,18.681,18.982,
2024-03-11 16:50:20.613756,15.29,off,15.139,15.301,15.284,15.281,16.249,16.291,13.008,12.92,18.681,18.982,
2024-03-11 16:51:20.596139,15.29,off,15.139,15.322,15.284,15.302,16.249,16.27,13.008,12.962,18.661,18.982,
2024-03-11 16:52:20.532319,15.29,off,15.181,15.301,15.305,15.281,16.27,16.291,13.05,12.983,18.619,18.982,
2024-03-11 16:53:20.631967,15.29,off,15.139,15.322,15.284,15.281,16.249,16.249,13.071,13.004,18.619,18.982,
2024-03-11 16:54:20.785645,15.29,off,15.203,15.364,15.305,15.281,16.27,16.27,13.134,13.004,18.619,18.982,
2024-03-11 16:55:20.597971,15.29,off,15.16,15.343,15.305,15.281,16.249,16.249,13.134,13.067,18.619,18.94,
2024-03-11 16:56:20.605582,15.29,off,15.203,15.343,15.305,15.302,16.249,16.249,13.176,13.109,18.577,18.919,
2024-03-11 16:57:20.657943,15.29,off,15.203,15.364,15.305,15.323,16.291,16.27,13.198,13.13,18.556,18.919,
2024-03-11 16:58:20.597149,15.29,off,15.16,15.343,15.284,15.302,16.249,16.291,13.219,13.13,18.556,18.919,
2024-03-11 16:59:20.693359,15.29,off,15.16,15.301,15.305,15.281,16.249,16.291,13.26,13.192,18.556,18.919,
2024-03-11 17:00:20.728156,15.29,off,15.139,15.301,15.263,15.281,16.249,16.312,13.282,13.192,18.556,18.919,
2024-03-11 17:01:20.596397,15.29,off,15.139,15.322,15.263,15.281,16.249,16.312,13.324,13.235,18.556,18.877,
2024-03-11 17:02:20.560829,15.29,off,15.181,15.301,15.284,15.281,16.249,16.291,13.324,13.256,18.556,18.877,
2024-03-11 17:03:20.719922,15.29,off,15.203,15.301,15.305,15.281,16.291,16.291,13.366,13.318,18.577,18.856,
2024-03-11 17:04:20.564141,15.29,off,15.16,15.364,15.305,15.302,16.291,16.291,13.387,13.318,18.556,18.898,
2024-03-11 17:05:20.707518,15.29,off,15.181,15.343,15.305,15.323,16.291,16.312,13.429,13.318,18.577,18.898,
2024-03-11 17:06:20.626761,15.29,off,15.203,15.364,15.305,15.302,16.291,16.312,13.45,13.36,18.556,18.898,
2024-03-11 17:07:20.692228,15.29,off,15.181,15.364,15.305,15.281,16.291,16.312,13.45,13.381,18.577,18.898,
2024-03-11 17:08:20.596585,15.29,off,15.203,15.343,15.305,15.302,16.312,16.312,13.513,13.423,18.556,18.877,
2024-03-11 17:09:20.662992,15.29,off,15.203,15.364,15.305,15.281,16.312,16.312,13.513,13.444,18.556,18.856,
2024-03-11 17:10:20.697413,15.29,off,15.203,15.364,15.305,15.344,16.312,16.312,13.555,13.465,18.556,18.877,
2024-03-11 17:11:20.565495,15.28,off,15.203,15.364,15.305,15.323,16.312,16.312,13.577,13.486,18.556,18.856,
2024-03-11 17:12:20.601016,15.28,off,15.139,15.301,15.305,15.281,16.312,16.312,13.577,13.507,18.556,18.877,
2024-03-11 17:13:20.728000,15.28,off,15.139,15.301,15.284,15.281,16.312,16.312,13.639,13.528,18.556,18.856,
2024-03-11 17:14:20.630466,15.28,off,15.139,15.301,15.263,15.281,16.312,16.312,13.639,13.569,18.556,18.877,
2024-03-11 17:15:20.629761,15.28,off,15.16,15.301,15.263,15.281,16.312,16.312,13.639,13.569,18.556,18.856,
2024-03-11 17:16:20.626616,15.28,off,15.16,15.301,15.263,15.281,16.312,16.312,13.703,13.611,18.556,18.856,
2024-03-11 17:17:20.660445,15.28,off,15.139,15.301,15.284,15.281,16.312,16.312,13.703,13.633,18.556,18.856,
2024-03-11 17:18:20.605238,15.28,off,15.16,15.301,15.263,15.281,16.312,16.312,13.765,13.653,18.556,18.877,
2024-03-11 17:19:20.654219,15.28,off,15.139,15.301,15.284,15.281,16.312,16.312,13.765,13.695,18.556,18.898,
2024-03-11 17:20:20.596133,15.28,off,15.16,15.301,15.305,15.281,16.312,16.312,13.765,13.695,18.556,18.856,
2024-03-11 17:21:20.571752,15.28,off,15.16,15.322,15.284,15.281,16.312,16.312,13.829,13.716,18.556,18.856,
2024-03-11 17:22:20.701099,15.28,off,15.16,15.301,15.305,15.302,16.312,16.312,13.829,13.758,18.556,18.856,
2024-03-11 17:23:20.596045,15.28,off,15.203,15.343,15.305,15.302,16.312,16.312,13.85,13.758,18.556,18.856,
2024-03-11 17:24:20.627833,15.28,off,15.16,15.343,15.305,15.281,16.312,16.312,13.892,13.8,18.493,18.856,
2024-03-11 17:25:20.659984,15.28,off,15.181,15.301,15.263,15.281,16.312,16.312,13.892,13.821,18.493,18.856,
2024-03-11 17:26:20.728718,15.28,off,15.16,15.301,15.284,15.281,16.312,16.312,13.934,13.821,18.493,18.856,
2024-03-11 17:27:20.611016,15.28,off,15.16,15.343,15.305,15.281,16.312,16.312,13.871,13.779,18.556,18.856,
2024-03-11 17:28:20.563917,15.28,off,15.181,15.301,15.305,15.302,16.312,16.312,13.787,13.674,18.556,18.856,
2024-03-11 17:29:20.719798,15.28,off,15.181,15.322,15.305,15.281,16.312,16.312,13.66,13.528,18.598,18.898,
2024-03-11 17:30:20.561149,15.28,off,15.181,15.343,15.305,15.281,16.312,16.312,13.534,13.423,18.619,18.919,
2024-03-11 17:31:20.595769,15.27,off,15.181,15.364,15.284,15.281,16.312,16.312,13.429,13.297,18.619,18.919,
2024-03-11 17:32:20.597714,15.27,off,15.181,15.364,15.326,15.281,16.312,16.312,13.345,13.192,18.64,18.919,
2024-03-11 17:33:20.665232,15.27,off,15.139,15.301,15.263,15.281,16.312,16.333,13.219,13.088,18.681,18.982,
2024-03-11 17:34:20.601344,15.27,off,15.139,15.301,15.242,15.238,16.312,16.333,13.113,12.983,18.681,18.982,
2024-03-11 17:35:20.561082,15.27,off,15.139,15.301,15.242,15.26,16.312,16.312,12.987,12.878,18.681,18.982,
2024-03-11 17:36:20.687850,15.27,off,15.139,15.301,15.242,15.238,16.333,16.312,12.903,12.774,18.724,19.003,
2024-03-11 17:37:20.561110,15.27,off,15.139,15.301,15.242,15.26,16.312,16.312,12.881,12.815,18.745,18.982,
2024-03-11 17:38:20.664884,15.27,off,15.139,15.301,15.242,15.281,16.312,16.333,12.945,12.879,18.681,19.003,
2024-03-11 17:39:20.719600,15.27,off,15.139,15.301,15.284,15.281,16.312,16.354,13.008,12.92,18.681,19.003,
2024-03-11 17:40:20.662882,15.27,off,15.139,15.301,15.284,15.281,16.312,16.333,13.029,12.941,18.64,19.003,
2024-03-11 17:41:20.563748,15.27,off,15.139,15.301,15.263,15.281,16.333,16.375,13.05,12.983,18.619,18.982,
2024-03-11 17:42:20.600616,15.27,off,15.139,15.301,15.263,15.281,16.312,16.375,13.092,13.004,18.598,18.982,
2024-03-11 17:43:20.564142,15.27,off,15.139,15.301,15.284,15.281,16.333,16.354,13.071,13.067,18.577,18.982,
2024-03-11 17:44:20.597626,15.27,off,15.16,15.322,15.305,15.281,16.375,16.375,13.134,13.067,18.556,18.961,
2024-03-11 17:45:20.617830,15.27,off,15.139,15.301,15.263,15.281,16.333,16.375,13.176,13.088,18.556,18.94,
2024-03-11 17:46:20.630220,15.27,off,15.139,15.343,15.305,15.281,16.354,16.354,13.198,13.13,18.556,18.919,
2024-03-11 17:47:20.593052,15.27,off,15.16,15.364,15.284,15.281,16.354,16.375,13.26,13.151,18.556,18.919,
2024-03-11 17:48:20.531773,15.27,off,15.181,15.322,15.284,15.281,16.333,16.375,13.26,13.192,18.556,18.919,
2024-03-11 17:49:20.595591,15.27,off,15.181,15.322,15.305,15.281,16.354,16.375,13.282,13.192,18.556,18.877,
