Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-10-19 12:17:52.275406,14.93,18.93,22.93,off,off,on,15.155,15.14,15.174,15.407,15.174,19.697,19.827,19.886,19.902,19.621,19.185,18.975,19.108,19.161,19.105,18.248,19.705,14.15,
2023-10-19 12:18:52.178700,14.93,18.93,22.93,off,off,on,15.155,15.098,15.174,15.407,15.174,19.675,19.806,19.865,19.86,19.6,19.185,18.996,19.108,19.182,19.126,18.186,19.684,14.108,
2023-10-19 12:19:52.298087,14.93,18.93,22.93,off,on,on,15.155,15.119,15.174,15.344,15.174,19.655,19.785,19.865,19.839,19.558,19.227,18.996,19.108,19.223,19.147,18.122,19.705,14.108,
2023-10-19 12:20:52.308456,14.93,18.93,22.93,off,off,on,15.155,15.098,15.174,15.386,15.174,19.613,19.764,19.802,19.818,19.537,19.248,19.017,19.15,19.223,19.147,18.08,19.768,14.108,
