Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-10-23 02:50:22.261009,15.62,19.619999999999997,23.619999999999997,off,on,on,15.66,15.579,15.68,15.596,15.701,19.549,19.575,19.697,19.587,19.349,23.525,23.378,23.586,23.558,23.429,19.006,23.246,14.885,
2023-10-23 02:51:22.241756,15.59,19.59,23.59,off,on,on,15.66,15.579,15.638,15.596,15.68,19.549,19.575,19.675,19.587,19.349,23.504,23.357,23.586,23.558,23.429,18.922,23.161,14.822,
2023-10-23 02:52:22.172322,15.59,19.59,23.59,off,on,on,15.66,15.579,15.68,15.596,15.701,19.528,19.575,19.675,19.545,19.349,23.483,23.357,23.586,23.537,23.429,18.859,23.035,14.717,
2023-10-23 02:53:22.401099,15.59,19.59,23.59,on,on,on,15.66,15.579,15.616,15.596,15.68,19.487,19.554,19.675,19.545,19.349,23.483,23.336,23.522,23.516,23.408,18.901,23.014,14.57,
2023-10-23 02:54:22.245666,15.59,19.59,23.59,off,on,on,15.66,15.579,15.638,15.554,15.68,19.528,19.554,19.675,19.524,19.349,23.462,23.336,23.522,23.558,23.429,18.88,23.077,14.486,
2023-10-23 02:55:22.245695,15.59,19.59,23.59,on,on,on,15.66,15.579,15.616,15.554,15.68,19.487,19.511,19.675,19.524,19.349,23.462,23.336,23.522,23.495,23.388,18.838,23.099,14.507,
2023-10-23 02:56:22.202604,15.59,19.59,23.59,off,on,on,15.639,15.559,15.616,15.554,15.68,19.487,19.511,19.655,19.524,19.349,23.462,23.336,23.522,23.495,23.388,18.922,23.077,14.486,
2023-10-23 02:57:22.206761,15.59,19.59,23.59,on,on,on,15.618,15.579,15.616,15.534,15.616,19.487,19.511,19.675,19.524,19.307,23.462,23.336,23.522,23.495,23.388,18.88,23.098,14.486,
2023-10-23 02:58:22.149313,15.59,19.59,23.59,on,on,on,15.597,15.559,15.616,15.534,15.616,19.487,19.511,19.655,19.524,19.307,23.462,23.315,23.522,23.495,23.367,18.943,23.141,14.486,
2023-10-23 02:59:22.244702,15.59,19.59,23.59,on,on,on,15.597,15.517,15.596,15.534,15.616,19.487,19.511,19.675,19.524,19.349,23.462,23.336,23.522,23.495,23.367,18.964,23.077,14.486,
2023-10-23 03:00:22.301426,15.59,19.59,23.59,on,on,on,15.597,15.517,15.554,15.534,15.616,19.487,19.511,19.655,19.524,19.285,23.462,23.294,23.522,23.474,23.367,18.943,23.077,14.591,
2023-10-23 03:01:22.217830,15.59,19.59,23.59,on,on,on,15.597,15.517,15.554,15.491,15.596,19.487,19.511,19.655,19.503,19.285,23.42,23.315,23.522,23.474,23.367,18.817,23.098,14.591,
2023-10-23 03:02:22.117642,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.491,15.596,19.487,19.511,19.613,19.524,19.285,23.42,23.294,23.501,23.433,23.367,18.901,23.12,14.633,
2023-10-23 03:03:22.334614,15.59,19.59,23.59,on,on,on,15.576,15.517,15.554,15.47,15.554,19.487,19.511,19.613,19.524,19.285,23.399,23.274,23.522,23.453,23.367,18.985,23.141,14.633,
2023-10-23 03:04:22.299453,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.575,19.444,19.511,19.613,19.503,19.285,23.399,23.274,23.481,23.433,23.367,18.964,23.162,14.675,
2023-10-23 03:05:22.117625,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.554,19.487,19.511,19.613,19.524,19.285,23.399,23.274,23.501,23.433,23.367,19.006,23.12,14.738,
2023-10-23 03:06:22.177845,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.554,19.466,19.511,19.613,19.482,19.285,23.399,23.274,23.46,23.453,23.346,18.985,23.141,14.78,
2023-10-23 03:07:22.423473,15.59,19.59,23.59,on,on,on,15.534,15.496,15.554,15.47,15.554,19.466,19.511,19.613,19.503,19.285,23.399,23.274,23.46,23.453,23.367,19.006,23.098,14.822,
2023-10-23 03:08:22.245734,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.554,19.444,19.511,19.613,19.503,19.285,23.399,23.274,23.46,23.433,23.367,19.006,23.056,14.864,
2023-10-23 03:09:22.210668,15.59,19.59,23.59,on,on,on,15.534,15.496,15.554,15.47,15.554,19.444,19.49,19.613,19.482,19.285,23.399,23.274,23.46,23.433,23.346,18.964,23.035,14.927,
2023-10-23 03:10:22.265130,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.554,19.444,19.469,19.613,19.503,19.285,23.399,23.274,23.46,23.433,23.367,19.027,23.098,14.99,
2023-10-23 03:11:22.341439,15.59,19.59,23.59,on,on,on,15.534,15.517,15.554,15.47,15.554,19.423,19.448,19.613,19.461,19.285,23.399,23.274,23.46,23.433,23.325,18.943,23.141,15.053,
2023-10-23 03:12:22.085061,15.59,19.59,23.59,on,on,on,15.555,15.517,15.554,15.491,15.616,19.423,19.469,19.613,19.461,19.285,23.399,23.274,23.46,23.433,23.325,18.964,23.098,15.053,
2023-10-23 03:13:22.336377,15.59,19.59,23.59,on,on,on,15.555,15.517,15.554,15.47,15.616,19.423,19.448,19.613,19.461,19.285,23.399,23.274,23.46,23.433,23.303,19.006,23.141,15.116,
2023-10-23 03:14:22.305404,15.59,19.59,23.59,on,on,on,15.576,15.517,15.554,15.47,15.616,19.444,19.448,19.613,19.461,19.285,23.399,23.274,23.46,23.433,23.325,18.985,23.077,15.116,
2023-10-23 03:15:22.181227,15.59,19.59,23.59,on,on,on,15.597,15.517,15.554,15.512,15.616,19.444,19.448,19.613,19.461,19.265,23.399,23.253,23.46,23.433,23.303,19.006,23.141,15.116,
2023-10-23 03:16:22.233266,15.59,19.59,23.59,on,on,on,15.597,15.517,15.554,15.491,15.616,19.444,19.469,19.613,19.461,19.285,23.399,23.274,23.46,23.433,23.303,19.006,23.12,15.116,
2023-10-23 03:17:22.335570,15.59,19.59,23.59,on,on,on,15.597,15.517,15.554,15.534,15.616,19.423,19.448,19.613,19.482,19.285,23.399,23.253,23.46,23.411,23.303,19.006,23.141,15.137,
2023-10-23 03:18:22.245703,15.59,19.59,23.59,on,on,on,15.597,15.517,15.575,15.512,15.638,19.466,19.469,19.613,19.461,19.285,23.399,23.253,23.46,23.433,23.303,19.006,23.141,15.116,
2023-10-23 03:19:22.149030,15.59,19.59,23.59,on,on,on,15.597,15.517,15.575,15.534,15.638,19.423,19.448,19.613,19.461,19.265,23.399,23.231,23.46,23.433,23.303,19.006,23.141,15.116,
2023-10-23 03:20:22.340832,15.59,19.59,23.59,on,on,on,15.597,15.517,15.616,15.534,15.638,19.423,19.448,19.592,19.461,19.265,23.399,23.274,23.46,23.433,23.325,19.048,23.162,15.116,
2023-10-23 03:21:22.308768,15.59,19.59,23.59,on,on,on,15.618,15.517,15.596,15.534,15.659,19.423,19.469,19.613,19.461,19.285,23.399,23.274,23.46,23.411,23.303,19.006,23.162,15.116,
2023-10-23 03:22:22.213661,15.59,19.59,23.59,on,on,on,15.597,15.517,15.616,15.534,15.659,19.423,19.469,19.613,19.461,19.285,23.399,23.253,23.46,23.411,23.303,19.006,23.141,15.116,
2023-10-23 03:23:22.272773,15.59,19.59,23.59,off,on,on,15.639,15.559,15.616,15.534,15.68,19.423,19.469,19.613,19.461,19.285,23.378,23.231,23.46,23.433,23.303,18.964,23.162,15.116,
2023-10-23 03:24:22.197425,15.59,19.59,23.59,off,on,on,15.639,15.538,15.616,15.534,15.68,19.444,19.448,19.613,19.461,19.265,23.378,23.21,23.46,23.433,23.303,18.943,23.162,15.116,
2023-10-23 03:25:22.244491,15.59,19.59,23.59,off,on,on,15.66,15.579,15.616,15.554,15.68,19.423,19.469,19.592,19.461,19.244,23.378,23.21,23.439,23.411,23.303,18.901,23.183,15.116,
2023-10-23 03:26:22.236051,15.59,19.59,23.59,off,on,on,15.66,15.579,15.616,15.534,15.68,19.444,19.448,19.592,19.461,19.265,23.378,23.231,23.46,23.39,23.303,18.922,23.204,15.116,
2023-10-23 03:27:22.164563,15.59,19.59,23.59,off,on,on,15.66,15.559,15.616,15.554,15.68,19.423,19.448,19.592,19.461,19.265,23.378,23.21,23.417,23.39,23.303,18.922,23.183,15.053,
2023-10-23 03:28:22.309446,15.59,19.59,23.59,off,on,on,15.66,15.559,15.616,15.534,15.68,19.423,19.448,19.613,19.461,19.244,23.378,23.21,23.439,23.369,23.303,18.985,23.183,14.99,
2023-10-23 03:29:22.181241,15.59,19.59,23.59,off,on,on,15.66,15.559,15.616,15.554,15.68,19.423,19.448,19.571,19.461,19.223,23.336,23.21,23.417,23.39,23.303,19.09,23.162,14.906,
2023-10-23 03:30:22.309252,15.59,19.59,23.59,off,on,on,15.66,15.559,15.616,15.534,15.68,19.423,19.448,19.592,19.461,19.223,23.357,23.21,23.439,23.39,23.303,19.111,23.183,14.864,
