Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-13 13:00:29.349638,15.47,stable,15.49,15.452,15.47,16.06,13.703,
2024-03-13 13:00:44.714122,15.47,off,15.49,15.473,15.47,16.081,13.703,
2024-03-13 13:01:00.042866,15.47,off,15.49,15.473,15.47,16.06,13.703,
2024-03-13 13:01:29.374143,15.47,on,15.49,15.431,15.47,16.081,13.724,
2024-03-13 13:01:44.671431,15.47,on,15.49,15.431,15.47,16.081,13.765,
2024-03-13 13:01:59.978424,15.47,on,15.49,15.431,15.449,16.06,13.765,
2024-03-13 13:02:15.361259,15.47,on,15.49,15.431,15.47,16.081,13.765,
2024-03-13 13:02:44.384672,15.47,stable,15.49,15.452,15.47,16.06,13.765,
2024-03-13 13:02:59.657972,15.47,on,15.49,15.452,15.449,16.102,13.765,
2024-03-13 13:03:15.016365,15.47,stable,15.49,15.452,15.47,16.06,13.765,
2024-03-13 13:03:44.332980,15.47,stable,15.49,15.452,15.47,16.081,13.765,
2024-03-13 13:03:59.681023,15.47,stable,15.49,15.452,15.47,16.081,13.765,
2024-03-13 13:04:14.955574,15.47,stable,15.49,15.452,15.47,16.102,13.808,
2024-03-13 13:04:30.246637,15.47,off,15.49,15.473,15.47,16.06,13.829,
2024-03-13 13:04:59.399004,15.47,on,15.49,15.431,15.47,16.102,13.808,
2024-03-13 13:05:14.733456,15.47,on,15.49,15.452,15.449,16.102,13.829,
2024-03-13 13:05:30.028363,15.47,on,15.49,15.452,15.449,16.081,13.829,
2024-03-13 13:05:59.436448,15.47,on,15.49,15.431,15.428,16.102,13.85,
2024-03-13 13:06:14.722053,15.47,stable,15.49,15.452,15.47,16.102,13.829,
2024-03-13 13:06:30.014131,15.47,on,15.49,15.431,15.47,16.123,13.829,
2024-03-13 13:06:59.482471,15.47,on,15.49,15.431,15.47,16.081,13.85,
2024-03-13 13:07:14.790853,15.47,stable,15.49,15.452,15.47,16.102,13.892,
2024-03-13 13:07:30.072145,15.47,stable,15.49,15.452,15.47,16.102,13.871,
2024-03-13 13:07:59.428764,15.47,off,15.49,15.494,15.47,16.06,13.892,
2024-03-13 13:08:14.827406,15.47,stable,15.49,15.452,15.47,16.081,13.892,
2024-03-13 13:08:30.145771,15.47,off,15.49,15.473,15.47,16.081,13.892,
2024-03-13 13:08:59.337899,15.47,on,15.49,15.431,15.47,16.06,13.892,
2024-03-13 13:09:14.625952,15.47,off,15.49,15.473,15.47,16.123,13.871,
2024-03-13 13:09:29.919339,15.47,on,15.49,15.431,15.47,16.123,13.829,
2024-03-13 13:09:45.219192,15.47,stable,15.49,15.452,15.47,16.102,13.829,
2024-03-13 13:10:14.341407,15.47,on,15.49,15.431,15.449,16.102,13.765,
2024-03-13 13:10:29.622325,15.46,stable,15.49,15.431,15.47,16.123,13.724,
2024-03-13 13:10:44.928450,15.46,on,15.49,15.431,15.449,16.123,13.703,
2024-03-13 13:11:00.230699,15.46,stable,15.49,15.431,15.47,16.102,13.682,
2024-03-13 13:11:29.444908,15.46,off,15.49,15.473,15.47,16.123,13.597,
