Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-18 15:07:59.373001,20.0,on,20.0,19.966,20.016,20.448,17.491,
2024-03-18 15:08:14.694481,20.0,off,20.042,19.966,20.016,20.469,17.512,
2024-03-18 15:08:29.970483,20.0,on,20.0,19.966,19.995,20.469,17.512,
2024-03-18 15:08:45.248930,20.0,on,19.98,19.966,19.995,20.469,17.554,
2024-03-18 15:09:14.413829,20.0,on,19.98,19.966,19.954,20.469,17.533,
2024-03-18 15:09:29.693538,20.0,on,19.98,19.966,20.016,20.49,17.533,
2024-03-18 15:09:44.970587,20.0,on,19.98,19.966,19.995,20.511,17.554,
2024-03-18 15:10:00.258456,20.0,on,20.0,19.966,19.974,20.511,17.554,
2024-03-18 15:10:29.321879,20.0,on,19.98,19.966,19.995,20.469,17.554,
2024-03-18 15:10:44.618264,20.0,on,19.98,19.966,19.974,20.469,17.554,
2024-03-18 15:10:59.884501,20.0,on,19.98,19.966,20.016,20.469,17.554,
2024-03-18 15:11:15.169204,20.0,on,19.98,19.966,19.974,20.469,17.554,
2024-03-18 15:11:44.358770,20.0,on,19.98,19.966,19.954,20.427,17.554,
2024-03-18 15:11:59.660981,20.0,on,19.98,19.966,19.995,20.427,17.554,
2024-03-18 15:12:14.981358,20.0,on,19.98,19.966,19.995,20.406,17.554,
2024-03-18 15:12:30.278785,20.0,on,19.98,19.966,19.995,20.406,17.575,
2024-03-18 15:12:59.271157,20.0,on,19.98,19.966,19.974,20.343,17.554,
2024-03-18 15:13:14.540342,20.0,on,20.0,19.966,19.974,20.343,17.618,
2024-03-18 15:13:29.826756,20.0,on,20.0,19.966,19.995,20.343,17.597,
2024-03-18 15:13:45.068528,20.0,on,19.98,19.966,19.995,20.364,17.618,
2024-03-18 15:14:14.413721,20.0,on,19.98,19.966,19.974,20.364,17.618,
2024-03-18 15:14:29.675869,20.0,on,20.0,19.966,19.974,20.406,17.618,
2024-03-18 15:14:44.965307,20.0,on,19.98,19.966,19.995,20.406,17.618,
2024-03-18 15:15:00.236261,20.0,on,19.98,19.966,19.954,20.406,17.618,
2024-03-18 15:15:29.436330,20.0,on,19.98,19.966,19.954,20.448,17.618,
2024-03-18 15:15:44.836976,20.0,on,19.98,19.966,20.016,20.469,17.618,
2024-03-18 15:16:00.166851,20.0,on,20.0,19.966,20.016,20.469,17.618,
2024-03-18 15:16:29.444976,20.0,on,20.0,19.966,19.995,20.49,17.618,
2024-03-18 15:16:44.746192,20.0,on,20.0,19.966,19.974,20.532,17.618,
2024-03-18 15:17:00.069967,20.0,on,19.98,19.966,19.995,20.532,17.618,
2024-03-18 15:17:29.257908,20.0,on,20.0,19.987,19.974,20.532,17.618,
2024-03-18 15:17:44.581794,20.0,on,19.98,19.966,19.974,20.532,17.618,
2024-03-18 15:17:59.884148,20.0,stable,20.021,19.966,20.016,20.532,17.618,
2024-03-18 15:18:15.175476,20.0,on,20.0,19.966,19.974,20.532,17.618,
2024-03-18 15:18:44.359252,20.0,on,19.98,19.966,20.016,20.469,17.66,
2024-03-18 15:18:59.664842,20.0,on,19.98,19.966,20.016,20.469,17.68,
2024-03-18 15:19:14.976391,20.0,on,19.98,19.966,20.016,20.469,17.68,
2024-03-18 15:19:30.245808,20.0,on,20.0,19.987,19.995,20.469,17.68,
2024-03-18 15:19:59.334653,20.0,on,19.98,19.966,19.995,20.469,17.68,
2024-03-18 15:20:14.636950,20.0,on,20.0,19.966,19.995,20.469,17.68,
