Timestamp,Temp set,Heater status,28-00000eb52c32,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,
2024-03-11 21:54:20.684477,15.34,on,15.223,15.385,15.347,15.344,16.501,16.565,12.84,12.711,18.409,18.666,
2024-03-11 21:55:20.625919,15.34,on,15.244,15.364,15.368,15.344,16.522,16.544,12.798,12.711,18.409,18.688,
2024-03-11 21:56:20.562453,15.34,off,15.265,15.427,15.368,15.386,16.543,16.565,12.819,12.753,18.367,18.666,
2024-03-11 21:57:20.692962,15.34,off,15.244,15.385,15.368,15.344,16.543,16.565,12.881,12.815,18.346,18.666,
2024-03-11 21:58:20.656393,15.34,on,15.203,15.364,15.368,15.344,16.522,16.565,12.924,12.858,18.304,18.666,
2024-03-11 21:59:20.625993,15.34,on,15.203,15.385,15.347,15.344,16.543,16.565,12.945,12.879,18.242,18.604,
2024-03-11 22:00:20.656685,15.34,off,15.244,15.427,15.368,15.344,16.564,16.565,12.987,12.879,18.242,18.604,
2024-03-11 22:01:20.725466,15.34,off,15.223,15.385,15.368,15.365,16.564,16.565,13.008,12.941,18.199,18.604,
2024-03-11 22:02:20.670817,15.34,on,15.203,15.364,15.347,15.344,16.564,16.565,13.071,12.962,18.178,18.583,
2024-03-11 22:03:20.698208,15.34,on,15.203,15.364,15.368,15.344,16.543,16.565,13.071,13.004,18.157,18.54,
2024-03-11 22:04:20.599615,15.34,on,15.203,15.364,15.368,15.344,16.543,16.565,13.092,13.004,18.137,18.54,
2024-03-11 22:05:20.537707,15.34,off,15.265,15.406,15.368,15.344,16.564,16.565,13.113,13.067,18.116,18.54,
2024-03-11 22:06:20.657649,15.34,on,15.223,15.364,15.368,15.344,16.564,16.565,13.134,13.067,18.116,18.499,
2024-03-11 22:07:20.596360,15.34,on,15.244,15.364,15.347,15.344,16.564,16.565,13.155,13.088,18.116,18.519,
2024-03-11 22:08:20.579986,15.34,on,15.203,15.385,15.347,15.344,16.564,16.565,13.198,13.109,18.116,18.478,
2024-03-11 22:09:20.629645,15.34,off,15.265,15.406,15.368,15.386,16.564,16.565,13.219,13.13,18.116,18.499,
2024-03-11 22:10:20.661795,15.34,off,15.244,15.406,15.368,15.365,16.564,16.565,13.26,13.172,18.116,18.499,
2024-03-11 22:11:20.692735,15.36,on,15.203,15.385,15.326,15.344,16.564,16.565,13.282,13.192,18.116,18.478,
2024-03-11 22:12:20.613581,15.36,on,15.203,15.364,15.305,15.344,16.564,16.565,13.324,13.256,18.116,18.478,
2024-03-11 22:13:20.593659,15.36,on,15.203,15.364,15.305,15.344,16.585,16.586,13.324,13.256,18.116,18.478,
2024-03-11 22:14:20.593607,15.36,on,15.223,15.364,15.326,15.344,16.585,16.607,13.387,13.276,18.116,18.478,
2024-03-11 22:15:20.627480,15.36,on,15.223,15.385,15.347,15.344,16.585,16.586,13.387,13.318,18.116,18.457,
2024-03-11 22:16:20.623692,15.36,on,15.244,15.427,15.368,15.344,16.564,16.628,13.387,13.318,18.073,18.435,
2024-03-11 22:17:20.665281,15.36,off,15.265,15.427,15.368,15.386,16.606,16.628,13.45,13.36,18.116,18.435,
2024-03-11 22:18:20.660291,15.36,off,15.265,15.427,15.368,15.407,16.627,16.628,13.45,13.381,18.116,18.414,
2024-03-11 22:19:20.626889,15.36,off,15.265,15.427,15.368,15.407,16.627,16.628,13.492,13.381,18.116,18.414,
2024-03-11 22:20:20.596474,15.36,on,15.223,15.385,15.347,15.344,16.627,16.628,13.513,13.444,18.116,18.414,
2024-03-11 22:21:20.564479,15.36,on,15.203,15.364,15.305,15.344,16.606,16.628,13.534,13.465,18.116,18.414,
2024-03-11 22:22:20.631810,15.36,on,15.244,15.364,15.347,15.344,16.627,16.628,13.577,13.486,18.116,18.435,
2024-03-11 22:23:20.663071,15.36,on,15.265,15.364,15.368,15.365,16.627,16.628,13.577,13.507,18.116,18.435,
2024-03-11 22:24:20.662053,15.36,on,15.265,15.427,15.368,15.344,16.627,16.628,13.577,13.507,18.116,18.414,
2024-03-11 22:25:20.566528,15.36,off,15.265,15.427,15.389,15.407,16.627,16.628,13.639,13.569,18.116,18.414,
2024-03-11 22:26:20.762719,15.36,off,15.265,15.427,15.368,15.407,16.627,16.628,13.639,13.569,18.116,18.414,
