Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-12 18:23:44.420214,15.49,on,15.49,15.473,15.47,16.501,13.829,
2024-03-12 18:23:59.808004,15.49,off,15.511,15.494,15.47,16.501,13.829,
2024-03-12 18:24:15.122377,15.49,on,15.511,15.473,15.47,16.501,13.829,
2024-03-12 18:24:44.396750,15.49,on,15.511,15.452,15.47,16.501,13.829,
2024-03-12 18:24:59.690158,15.49,on,15.49,15.473,15.47,16.501,13.829,
2024-03-12 18:25:15.009516,15.49,on,15.49,15.473,15.47,16.501,13.829,
2024-03-12 18:25:44.324061,15.49,off,15.511,15.494,15.491,16.501,13.85,
2024-03-12 18:25:59.641519,15.49,on,15.49,15.473,15.47,16.501,13.871,
2024-03-12 18:26:14.956488,15.49,off,15.532,15.494,15.47,16.501,13.892,
2024-03-12 18:26:30.340942,15.49,on,15.49,15.494,15.47,16.501,13.892,
2024-03-12 18:26:59.361702,15.49,off,15.511,15.494,15.47,16.48,13.892,
2024-03-12 18:27:14.636330,15.49,on,15.49,15.473,15.47,16.48,13.892,
2024-03-12 18:27:29.921411,15.49,on,15.511,15.473,15.47,16.501,13.892,
2024-03-12 18:27:45.226122,15.49,on,15.49,15.494,15.47,16.48,13.892,
2024-03-12 18:28:14.369561,15.49,on,15.49,15.494,15.47,16.501,13.892,
2024-03-12 18:28:29.708310,15.49,on,15.49,15.494,15.47,16.501,13.85,
2024-03-12 18:28:45.022196,15.49,off,15.554,15.494,15.47,16.501,13.829,
2024-03-12 18:29:14.336421,15.49,on,15.49,15.494,15.47,16.438,13.765,
2024-03-12 18:29:29.648706,15.49,off,15.511,15.494,15.491,16.459,13.745,
2024-03-12 18:29:45.004352,15.49,off,15.511,15.494,15.47,16.459,13.724,
2024-03-12 18:30:14.444288,15.49,on,15.49,15.473,15.47,16.459,13.639,
2024-03-12 18:30:29.798413,15.49,on,15.49,15.473,15.47,16.438,13.639,
2024-03-12 18:30:45.162117,15.49,on,15.49,15.452,15.47,16.48,13.597,
2024-03-12 18:31:14.418056,15.49,on,15.49,15.452,15.47,16.459,13.513,
2024-03-12 18:31:29.697521,15.49,on,15.49,15.473,15.47,16.48,13.513,
2024-03-12 18:31:44.993884,15.49,off,15.511,15.494,15.47,16.48,13.45,
2024-03-12 18:32:00.268035,15.49,off,15.511,15.494,15.47,16.48,13.45,
2024-03-12 18:32:29.548866,15.49,on,15.49,15.431,15.47,16.438,13.387,
