Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-13 17:15:59.402658,15.07,stable,15.09,15.053,15.07,16.27,13.703,
2024-03-13 17:16:14.668857,15.07,stable,15.09,15.053,15.07,16.249,13.703,
2024-03-13 17:16:29.962412,15.07,on,15.09,15.053,15.028,16.249,13.703,
2024-03-13 17:16:45.251464,15.07,stable,15.09,15.053,15.049,16.249,13.703,
2024-03-13 17:17:14.368629,15.07,on,15.09,15.053,15.028,16.249,13.703,
2024-03-13 17:17:29.792903,15.07,stable,15.111,15.053,15.049,16.249,13.703,
2024-03-13 17:17:45.121291,15.07,stable,15.111,15.053,15.07,16.249,13.703,
2024-03-13 17:18:14.412947,15.07,stable,15.111,15.053,15.07,16.249,13.745,
2024-03-13 17:18:29.734862,15.07,stable,15.111,15.053,15.07,16.249,13.765,
2024-03-13 17:18:45.005347,15.07,stable,15.111,15.053,15.049,16.249,13.765,
2024-03-13 17:19:14.401673,15.07,stable,15.111,15.053,15.091,16.249,13.765,
2024-03-13 17:19:29.708495,15.07,stable,15.111,15.053,15.07,16.249,13.765,
2024-03-13 17:19:44.972220,15.07,stable,15.111,15.053,15.091,16.291,13.787,
2024-03-13 17:20:00.268664,15.07,stable,15.111,15.053,15.07,16.291,13.765,
2024-03-13 17:20:29.457304,15.07,stable,15.111,15.053,15.091,16.249,13.765,
2024-03-13 17:20:44.774717,15.07,stable,15.111,15.053,15.07,16.27,13.765,
2024-03-13 17:21:00.113530,15.07,stable,15.111,15.053,15.07,16.27,13.808,
2024-03-13 17:21:29.349808,15.07,stable,15.111,15.053,15.07,16.27,13.829,
2024-03-13 17:21:44.652498,15.07,stable,15.111,15.053,15.091,16.27,13.829,
2024-03-13 17:21:59.997580,15.07,stable,15.111,15.053,15.091,16.27,13.829,
