Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-17 07:47:29.309226,18.0,on,18.019,17.95,17.996,18.643,17.554,
2024-03-17 07:47:44.557087,18.0,on,18.019,17.95,17.996,18.643,17.554,
2024-03-17 07:47:59.822716,18.0,off,18.019,17.992,17.996,18.643,17.554,
2024-03-17 07:48:15.146596,18.0,off,18.019,18.013,17.996,18.643,17.554,
2024-03-17 07:48:44.330732,18.0,on,18.019,17.971,17.996,18.622,17.554,
2024-03-17 07:48:59.722292,18.0,on,18.019,17.95,17.996,18.643,17.575,
2024-03-17 07:49:15.018403,18.0,on,18.019,17.971,17.996,18.643,17.597,
2024-03-17 07:49:44.395487,18.0,off,18.019,17.992,17.996,18.643,17.618,
2024-03-17 07:49:59.754262,18.0,off,18.019,17.992,17.996,18.643,17.575,
2024-03-17 07:50:15.146845,18.0,off,18.019,17.992,17.996,18.6,17.618,
2024-03-17 07:50:44.333292,18.0,on,18.019,17.95,17.996,18.579,17.618,
2024-03-17 07:50:59.745868,18.0,on,18.019,17.95,17.996,18.579,17.618,
2024-03-17 07:51:15.053700,18.0,on,17.998,17.95,17.996,18.579,17.618,
2024-03-17 07:51:44.332307,18.0,on,17.998,17.971,17.996,18.643,17.618,
2024-03-17 07:51:59.628689,18.0,on,18.019,17.971,17.996,18.579,17.618,
2024-03-17 07:52:14.921519,18.0,on,18.019,17.95,17.996,18.579,17.618,
2024-03-17 07:52:30.188684,18.0,on,18.019,17.95,17.996,18.579,17.618,
2024-03-17 07:52:59.321184,18.0,on,18.019,17.95,17.996,18.579,17.618,
2024-03-17 07:53:14.616984,18.0,on,18.019,17.971,17.996,18.579,17.618,
2024-03-17 07:53:29.949292,18.0,on,18.019,17.971,17.996,18.579,17.618,
2024-03-17 07:53:45.201841,18.0,on,18.019,17.95,17.996,18.538,17.618,
2024-03-17 07:54:14.392054,18.0,on,18.019,17.971,17.996,18.517,17.618,
2024-03-17 07:54:29.671090,18.0,on,18.019,17.971,17.996,18.517,17.66,
2024-03-17 07:54:44.987336,18.0,off,18.019,18.013,17.996,18.517,17.618,
2024-03-17 07:55:00.266653,18.0,stable,18.019,17.992,17.996,18.496,17.639,
2024-03-17 07:55:29.386001,18.0,on,18.019,17.971,17.996,18.453,17.68,
2024-03-17 07:55:44.646811,18.0,on,18.019,17.95,17.996,18.453,17.68,
2024-03-17 07:55:59.888731,18.0,on,18.019,17.971,17.996,18.453,17.68,
2024-03-17 07:56:15.169277,18.0,on,18.019,17.971,17.996,18.453,17.66,
2024-03-17 07:56:44.401662,18.0,off,18.019,18.013,17.996,18.453,17.68,
2024-03-17 07:56:59.697209,18.0,on,18.019,17.971,17.996,18.517,17.68,
2024-03-17 07:57:14.994497,18.0,stable,18.019,17.992,17.996,18.474,17.68,
2024-03-17 07:57:44.298246,18.0,on,17.998,17.971,17.996,18.517,17.68,
2024-03-17 07:57:59.657947,18.0,stable,18.019,17.992,17.996,18.538,17.68,
2024-03-17 07:58:14.953975,18.0,on,18.019,17.971,17.996,18.538,17.68,
2024-03-17 07:58:30.199473,18.0,on,18.019,17.95,17.996,18.579,17.68,
2024-03-17 07:58:59.274234,18.0,on,18.019,17.971,17.996,18.622,17.68,
2024-03-17 07:59:14.506182,18.0,on,18.019,17.971,17.996,18.643,17.68,
2024-03-17 07:59:29.773218,18.0,stable,18.019,18.013,17.996,18.643,17.68,
2024-03-17 07:59:45.062147,18.0,off,18.019,17.992,18.017,18.643,17.68,
2024-03-17 08:00:14.348603,18.0,stable,18.019,17.992,17.996,18.643,17.68,
2024-03-17 08:00:29.661965,18.0,on,18.019,17.95,17.996,18.643,17.702,
2024-03-17 08:00:44.940675,18.0,on,18.019,17.971,17.996,18.622,17.723,
2024-03-17 08:01:00.250044,18.0,on,18.019,17.971,17.996,18.643,17.723,
2024-03-17 08:01:29.338869,18.0,on,18.019,17.95,17.996,18.643,17.702,
2024-03-17 08:01:44.610707,18.0,stable,18.019,17.992,17.996,18.643,17.744,
2024-03-17 08:01:59.852330,18.0,stable,18.019,18.013,17.996,18.643,17.744,
2024-03-17 08:02:15.149009,18.0,on,18.019,17.971,17.996,18.643,17.723,
2024-03-17 08:02:44.416966,18.0,stable,18.019,17.992,17.996,18.643,17.744,
2024-03-17 08:02:59.724677,18.0,on,18.019,17.971,17.996,18.643,17.744,
2024-03-17 08:03:15.014581,18.0,on,18.019,17.971,17.996,18.622,17.744,
2024-03-17 08:03:44.298465,18.0,stable,18.019,17.992,17.996,18.622,17.744,
