Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-17 16:07:44.303024,18.0,on,17.998,17.971,17.996,18.453,17.47,
2024-03-17 16:07:59.605687,18.0,on,18.019,17.971,17.996,18.453,17.428,
2024-03-17 16:08:14.930887,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 16:08:30.221268,18.0,off,18.019,18.013,18.017,18.453,17.491,
2024-03-17 16:08:59.326806,18.0,on,18.019,17.95,17.996,18.453,17.47,
2024-03-17 16:09:14.572737,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 16:09:29.907382,18.0,off,18.019,18.013,17.996,18.453,17.491,
2024-03-17 16:09:45.185461,18.0,on,18.019,17.95,17.996,18.453,17.491,
2024-03-17 16:10:14.278540,18.0,on,18.019,17.971,17.996,18.432,17.491,
2024-03-17 16:10:29.548292,18.0,on,18.019,17.971,17.996,18.432,17.491,
2024-03-17 16:10:44.839047,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 16:11:00.076650,18.0,on,18.019,17.971,17.996,18.412,17.491,
2024-03-17 16:11:29.351313,18.0,off,17.998,18.013,17.996,18.391,17.491,
2024-03-17 16:11:44.652267,18.0,on,18.019,17.971,17.996,18.391,17.491,
2024-03-17 16:11:59.916736,18.0,stable,18.019,17.992,17.996,18.391,17.491,
2024-03-17 16:12:15.178180,18.0,on,18.019,17.971,17.996,18.391,17.491,
2024-03-17 16:12:44.334324,18.0,on,17.998,17.971,17.996,18.348,17.491,
2024-03-17 16:12:59.608018,18.0,on,18.019,17.971,17.996,18.37,17.491,
2024-03-17 16:13:14.881021,18.0,on,18.019,17.971,17.996,18.348,17.491,
2024-03-17 16:13:30.122176,18.0,on,18.019,17.95,17.996,18.327,17.491,
2024-03-17 16:13:59.338337,18.0,on,18.019,17.971,17.996,18.327,17.491,
2024-03-17 16:14:14.593210,18.0,stable,18.019,17.992,17.996,18.327,17.512,
2024-03-17 16:14:29.866859,18.0,on,18.019,17.971,17.996,18.327,17.512,
2024-03-17 16:14:45.159348,18.0,stable,18.019,17.992,17.996,18.286,17.512,
2024-03-17 16:15:14.348405,18.0,on,18.019,17.971,17.996,18.286,17.491,
2024-03-17 16:15:29.635147,18.0,stable,18.019,17.992,17.996,18.306,17.533,
2024-03-17 16:15:44.876721,18.0,on,18.019,17.95,17.996,18.265,17.512,
2024-03-17 16:16:00.167592,18.0,stable,18.019,17.992,17.996,18.265,17.512,
2024-03-17 16:16:29.385929,18.0,stable,18.019,17.992,17.996,18.286,17.512,
2024-03-17 16:16:44.702425,18.0,on,18.019,17.95,17.996,18.327,17.554,
2024-03-17 16:16:59.948938,18.0,stable,18.019,17.992,17.996,18.327,17.554,
2024-03-17 16:17:15.273809,18.0,stable,18.019,17.992,17.996,18.327,17.554,
2024-03-17 16:17:44.257316,18.0,on,17.998,17.95,17.996,18.391,17.554,
2024-03-17 16:17:59.500262,18.0,on,18.019,17.971,17.996,18.391,17.554,
2024-03-17 16:18:14.787287,18.0,on,18.019,17.971,17.996,18.391,17.554,
2024-03-17 16:18:30.052388,18.0,off,18.019,18.013,17.996,18.432,17.554,
2024-03-17 16:18:59.366581,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:19:14.636658,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:19:29.921296,18.0,stable,18.019,17.992,17.996,18.453,17.554,
2024-03-17 16:19:45.162214,18.0,stable,18.019,17.992,17.996,18.453,17.554,
2024-03-17 16:20:14.438546,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:20:29.740073,18.0,stable,18.019,17.992,17.996,18.453,17.554,
2024-03-17 16:20:45.059205,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:21:14.364032,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:21:29.612507,18.0,on,18.019,17.95,17.996,18.453,17.554,
2024-03-17 16:21:44.901917,18.0,off,18.019,18.013,17.996,18.453,17.554,
2024-03-17 16:22:00.197358,18.0,off,18.019,18.013,17.996,18.453,17.554,
2024-03-17 16:22:29.312850,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:22:44.620698,18.0,on,18.019,17.971,17.996,18.453,17.554,
2024-03-17 16:22:59.937421,18.0,on,18.019,17.95,17.996,18.453,17.597,
2024-03-17 16:23:15.179287,18.0,stable,18.019,17.992,17.996,18.453,17.575,
2024-03-17 16:23:44.357533,18.0,on,18.019,17.95,17.996,18.412,17.554,
2024-03-17 16:23:59.596141,18.0,on,18.019,17.971,17.996,18.412,17.575,
2024-03-17 16:24:14.858168,18.0,on,17.998,17.992,17.996,18.412,17.597,
2024-03-17 16:24:30.155063,18.0,on,17.998,17.971,17.996,18.412,17.597,
2024-03-17 16:24:59.380467,18.0,off,18.019,18.013,17.996,18.391,17.618,
2024-03-17 16:25:14.667009,18.0,stable,17.998,18.013,17.996,18.391,17.575,
2024-03-17 16:25:29.952767,18.0,stable,18.019,17.992,17.996,18.391,17.597,
2024-03-17 16:25:45.193771,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 16:26:14.313893,18.0,on,18.019,17.971,17.996,18.37,17.597,
2024-03-17 16:26:29.572054,18.0,stable,18.019,17.992,17.996,18.348,17.618,
2024-03-17 16:26:44.844483,18.0,on,18.019,17.971,17.996,18.37,17.618,
2024-03-17 16:27:00.132245,18.0,on,18.019,17.95,17.996,18.348,17.597,
2024-03-17 16:27:29.324567,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 16:27:44.608526,18.0,on,18.019,17.971,17.996,18.327,17.618,
2024-03-17 16:27:59.873311,18.0,stable,18.019,18.013,17.996,18.327,17.618,
2024-03-17 16:28:15.169655,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 16:28:44.331901,18.0,on,18.019,17.971,17.996,18.327,17.618,
2024-03-17 16:28:59.596414,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 16:29:14.892494,18.0,off,18.019,17.992,18.038,18.327,17.618,
2024-03-17 16:29:30.212892,18.0,off,18.019,18.013,17.996,18.327,17.618,
2024-03-17 16:29:59.298843,18.0,on,18.019,17.971,17.996,18.306,17.618,
2024-03-17 16:30:14.538471,18.0,on,18.019,17.971,17.996,18.327,17.618,
2024-03-17 16:30:29.824893,18.0,on,18.019,17.971,17.996,18.327,17.618,
2024-03-17 16:30:45.080660,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 16:31:14.269354,18.0,on,18.019,17.971,17.996,18.286,17.618,
2024-03-17 16:31:29.542064,18.0,on,18.019,17.971,17.996,18.327,17.618,
2024-03-17 16:31:44.787062,18.0,off,18.019,18.013,17.996,18.265,17.68,
2024-03-17 16:32:00.108863,18.0,on,18.019,17.95,17.996,18.265,17.618,
