Timestamp,Temp set,Heater status,28-00000eb51050,28-00000eb3e681,28-00000eb4cb62,28-00000eb3cf7d,28-00000eb42add,28-00000ec23ab6,28-00000eb50e10,28-00000eb5045f,28-00000eb3fd89,
2024-03-09 01:12:20.586282,15.1,on,14.965,14.99,15.005,15.031,15.005,17.78,18.288,13.955,13.842,
2024-03-09 01:13:20.650189,15.1,off,15.028,15.053,15.09,15.073,15.09,17.801,18.33,13.913,13.8,
2024-03-09 01:14:20.592721,15.1,off,15.154,15.2,15.237,15.242,15.216,17.801,18.393,13.829,13.674,
2024-03-09 01:15:20.565535,15.1,off,15.26,15.242,15.301,15.304,15.322,17.864,18.457,13.724,13.548,
2024-03-09 01:16:20.781523,15.1,off,15.281,15.263,15.301,15.368,15.364,17.927,18.499,13.597,13.423,
2024-03-09 01:17:20.496560,15.1,off,15.281,15.305,15.301,15.304,15.343,17.948,18.54,13.492,13.318,
2024-03-09 01:18:20.466691,15.1,off,15.281,15.242,15.301,15.304,15.343,17.99,18.54,13.366,13.213,
2024-03-09 01:19:20.709528,15.1,off,15.281,15.242,15.237,15.304,15.301,18.052,18.562,13.239,13.109,
2024-03-09 01:20:20.623077,15.1,off,15.217,15.2,15.216,15.242,15.301,18.052,18.604,13.155,12.983,
2024-03-09 01:21:20.624578,15.1,off,15.217,15.179,15.195,15.242,15.237,18.116,18.604,13.05,12.899,
2024-03-09 01:22:20.655363,15.1,off,15.155,15.179,15.153,15.22,15.237,18.116,18.625,12.945,12.795,
2024-03-09 01:23:20.688732,15.1,off,15.112,15.116,15.132,15.178,15.174,18.116,18.625,12.903,12.815,
2024-03-09 01:24:20.528269,15.1,off,15.091,15.095,15.111,15.116,15.153,18.073,18.604,12.987,12.879,
2024-03-09 01:25:20.621649,15.1,off,15.049,15.053,15.048,15.116,15.111,18.032,18.562,13.05,12.941,
2024-03-09 01:26:20.684971,15.1,off,15.028,15.011,15.048,15.095,15.09,17.99,18.499,13.071,13.004,
2024-03-09 01:27:20.592593,15.1,off,15.007,14.99,14.984,15.052,15.048,17.948,18.478,13.134,13.046,
2024-03-09 01:28:20.616689,15.1,on,14.965,14.969,14.984,15.031,15.048,17.927,18.414,13.155,13.067,
2024-03-09 01:29:20.716650,15.1,on,14.965,14.948,14.984,14.99,15.005,17.885,18.414,13.219,13.109,
2024-03-09 01:30:20.590738,15.1,off,14.986,15.053,15.09,15.073,15.069,17.864,18.435,13.26,13.13,
2024-03-09 01:31:20.559022,15.12,off,15.133,15.2,15.237,15.22,15.195,17.864,18.499,13.26,13.192,
2024-03-09 01:32:20.685488,15.12,off,15.196,15.242,15.258,15.304,15.301,17.864,18.519,13.324,13.192,
2024-03-09 01:33:20.704979,15.12,off,15.26,15.263,15.301,15.304,15.322,17.864,18.54,13.345,13.256,
2024-03-09 01:34:20.618220,15.12,off,15.281,15.242,15.28,15.304,15.301,17.864,18.519,13.387,13.256,
2024-03-09 01:35:20.582890,15.12,off,15.281,15.242,15.258,15.304,15.301,17.864,18.519,13.408,13.318,
2024-03-09 01:36:20.744833,15.12,off,15.217,15.242,15.237,15.304,15.301,17.864,18.499,13.45,13.36,
2024-03-09 01:37:20.655242,15.12,off,15.217,15.179,15.237,15.242,15.237,17.864,18.478,13.45,13.381,
2024-03-09 01:38:20.608650,15.12,off,15.217,15.179,15.174,15.242,15.237,17.864,18.478,13.513,13.402,
2024-03-09 01:39:20.621108,15.12,off,15.155,15.137,15.174,15.22,15.237,17.843,18.414,13.534,13.444,
2024-03-09 01:40:20.657646,15.12,off,15.155,15.116,15.132,15.178,15.174,17.843,18.414,13.577,13.465,
2024-03-09 01:41:20.576609,15.12,off,15.091,15.116,15.111,15.178,15.174,17.801,18.414,13.618,13.507,
2024-03-09 01:42:20.654487,15.12,off,15.091,15.074,15.111,15.157,15.174,17.801,18.373,13.639,13.528,
2024-03-09 01:43:20.705572,15.12,off,15.091,15.053,15.09,15.116,15.111,17.801,18.352,13.639,13.569,
2024-03-09 01:44:20.526996,15.12,off,15.049,15.053,15.069,15.116,15.111,17.801,18.352,13.703,13.59,
2024-03-09 01:45:20.592370,15.12,off,15.028,15.032,15.048,15.073,15.111,17.801,18.352,13.703,13.633,
2024-03-09 01:46:20.656517,15.12,on,15.007,14.99,15.027,15.052,15.048,17.801,18.33,13.745,13.633,
2024-03-09 01:47:20.560498,15.12,off,15.007,15.011,15.048,15.052,15.048,17.801,18.352,13.765,13.653,
2024-03-09 01:48:20.667961,15.12,off,15.049,15.053,15.111,15.095,15.132,17.801,18.352,13.787,13.695,
2024-03-09 01:49:20.813517,15.12,off,15.112,15.116,15.132,15.178,15.174,17.801,18.352,13.829,13.716,
2024-03-09 01:50:20.528424,15.12,off,15.155,15.116,15.174,15.178,15.174,17.801,18.414,13.829,13.758,
2024-03-09 01:51:20.618440,15.13,off,15.155,15.116,15.174,15.178,15.174,17.801,18.373,13.871,13.758,
2024-03-09 01:52:20.681779,15.13,off,15.112,15.116,15.132,15.178,15.174,17.801,18.352,13.892,13.758,
2024-03-09 01:53:20.720364,15.13,off,15.112,15.116,15.132,15.178,15.174,17.801,18.352,13.913,13.821,
2024-03-09 01:54:20.614740,15.13,off,15.091,15.074,15.111,15.157,15.153,17.801,18.352,13.934,13.821,
2024-03-09 01:55:20.718294,15.13,off,15.091,15.095,15.111,15.116,15.153,17.801,18.33,13.955,13.821,
2024-03-09 01:56:20.624173,15.13,off,15.091,15.053,15.09,15.116,15.111,17.801,18.309,13.913,13.737,
2024-03-09 01:57:20.527948,15.13,off,15.049,15.032,15.048,15.095,15.111,17.843,18.352,13.787,13.611,
2024-03-09 01:58:20.743478,15.13,off,15.028,15.032,15.048,15.052,15.111,17.906,18.393,13.66,13.507,
2024-03-09 01:59:20.652767,15.13,off,15.028,14.99,15.027,15.052,15.09,17.927,18.414,13.577,13.402,
2024-03-09 02:00:20.655066,15.13,on,14.986,14.99,14.984,15.052,15.048,17.948,18.435,13.429,13.276,
2024-03-09 02:01:20.541052,15.13,on,14.965,14.969,15.005,15.011,15.048,18.011,18.457,13.324,13.151,
2024-03-09 02:02:20.620480,15.13,off,15.007,15.053,15.132,15.094,15.09,18.052,18.519,13.219,13.046,
2024-03-09 02:03:20.627878,15.13,off,15.176,15.2,15.237,15.22,15.237,18.073,18.583,13.113,12.941,
2024-03-09 02:04:20.624508,15.13,off,15.26,15.242,15.28,15.304,15.322,18.116,18.646,12.987,12.858,
2024-03-09 02:05:20.711469,15.13,off,15.281,15.242,15.258,15.304,15.343,18.116,18.646,12.924,12.795,
2024-03-09 02:06:20.560543,15.13,off,15.281,15.242,15.237,15.304,15.301,18.095,18.666,12.945,12.836,
2024-03-09 02:07:20.656664,15.13,off,15.26,15.242,15.237,15.283,15.301,18.052,18.646,13.008,12.941,
2024-03-09 02:08:20.560866,15.13,off,15.217,15.2,15.216,15.242,15.301,18.011,18.604,13.071,12.983,
2024-03-09 02:09:20.657036,15.13,off,15.176,15.179,15.174,15.242,15.237,17.99,18.562,13.134,13.004,
2024-03-09 02:10:20.622689,15.13,off,15.155,15.158,15.174,15.178,15.237,17.948,18.54,13.155,13.067,
2024-03-09 02:11:20.617998,15.15,off,15.155,15.116,15.111,15.178,15.174,17.927,18.519,13.198,13.109,
2024-03-09 02:12:20.625769,15.15,off,15.112,15.095,15.111,15.137,15.174,17.864,18.478,13.239,13.151,
2024-03-09 02:13:20.624406,15.15,off,15.07,15.053,15.09,15.116,15.132,17.864,18.457,13.26,13.192,
2024-03-09 02:14:20.624763,15.15,off,15.028,15.053,15.048,15.095,15.111,17.864,18.414,13.324,13.213,
2024-03-09 02:15:20.652920,15.15,on,15.028,14.99,15.048,15.052,15.09,17.843,18.414,13.324,13.256,
2024-03-09 02:16:20.680080,15.15,on,15.028,14.99,15.048,15.052,15.048,17.843,18.414,13.387,13.276,
2024-03-09 02:17:20.688433,15.15,off,15.049,15.095,15.132,15.137,15.132,17.843,18.414,13.387,13.318,
2024-03-09 02:18:20.624657,15.15,off,15.196,15.221,15.258,15.283,15.28,17.822,18.457,13.429,13.318,
2024-03-09 02:19:20.554302,15.15,off,15.281,15.305,15.301,15.346,15.364,17.843,18.478,13.45,13.381,
2024-03-09 02:20:20.592652,15.15,off,15.323,15.305,15.343,15.368,15.364,17.822,18.478,13.513,13.381,
2024-03-09 02:21:20.495782,15.15,off,15.323,15.305,15.322,15.368,15.364,17.822,18.478,13.513,13.423,
2024-03-09 02:22:20.612518,15.15,off,15.302,15.305,15.322,15.368,15.364,17.801,18.457,13.534,13.465,
2024-03-09 02:23:20.719183,15.15,off,15.281,15.305,15.301,15.304,15.364,17.801,18.457,13.577,13.507,
2024-03-09 02:24:20.560732,15.15,off,15.26,15.242,15.28,15.304,15.322,17.801,18.414,13.639,13.507,
2024-03-09 02:25:20.714965,15.15,off,15.217,15.242,15.237,15.304,15.301,17.759,18.393,13.639,13.569,
2024-03-09 02:26:20.617789,15.15,off,15.217,15.2,15.237,15.262,15.28,17.759,18.352,13.703,13.59,
2024-03-09 02:27:20.560781,15.15,off,15.217,15.179,15.216,15.242,15.237,17.759,18.352,13.703,13.633,
2024-03-09 02:28:20.740273,15.15,off,15.176,15.179,15.174,15.199,15.237,17.759,18.352,13.745,13.633,
2024-03-09 02:29:20.688352,15.15,off,15.155,15.137,15.153,15.199,15.195,17.759,18.352,13.765,13.674,
2024-03-09 02:30:20.560659,15.15,off,15.155,15.116,15.153,15.178,15.174,17.78,18.352,13.808,13.695,
2024-03-09 02:31:20.719572,15.19,off,15.112,15.095,15.111,15.157,15.174,17.759,18.288,13.808,13.695,
2024-03-09 02:32:20.589448,15.19,off,15.091,15.074,15.111,15.157,15.174,17.801,18.288,13.829,13.716,
2024-03-09 02:33:20.623054,15.19,off,15.091,15.053,15.111,15.116,15.111,17.738,18.288,13.829,13.758,
2024-03-09 02:34:20.601966,15.19,on,15.049,15.053,15.048,15.095,15.111,17.738,18.267,13.892,13.758,
2024-03-09 02:35:20.719564,15.19,on,15.028,15.053,15.09,15.095,15.111,17.759,18.267,13.892,13.8,
2024-03-09 02:36:20.653610,15.19,off,15.091,15.137,15.195,15.199,15.174,17.738,18.288,13.892,13.821,
2024-03-09 02:37:20.691929,15.19,off,15.197,15.263,15.322,15.325,15.3,17.738,18.33,13.955,13.821,
2024-03-09 02:38:20.561835,15.19,off,15.344,15.368,15.364,15.368,15.406,17.738,18.373,13.955,13.842,
2024-03-09 02:39:20.685176,15.19,off,15.344,15.368,15.385,15.43,15.427,17.759,18.393,13.892,13.716,
2024-03-09 02:40:20.624751,15.19,off,15.365,15.368,15.364,15.43,15.427,17.801,18.414,13.765,13.59,
2024-03-09 02:41:20.528753,15.19,off,15.386,15.368,15.364,15.409,15.427,17.864,18.414,13.64,13.486,
2024-03-09 02:42:20.647509,15.19,off,15.344,15.326,15.364,15.368,15.427,17.906,18.457,13.534,13.36,
2024-03-09 02:43:20.592500,15.19,off,15.302,15.305,15.343,15.368,15.364,17.927,18.478,13.408,13.256,
2024-03-09 02:44:20.623122,15.19,off,15.281,15.263,15.301,15.346,15.364,17.99,18.499,13.303,13.151,
2024-03-09 02:45:20.653836,15.19,off,15.26,15.242,15.258,15.304,15.322,18.011,18.54,13.219,13.046,
2024-03-09 02:46:20.741778,15.19,off,15.217,15.179,15.237,15.304,15.301,18.052,18.54,13.092,12.941,
2024-03-09 02:47:20.623016,15.19,off,15.217,15.179,15.195,15.242,15.237,18.095,18.54,12.987,12.836,
2024-03-09 02:48:20.548422,15.19,off,15.155,15.158,15.174,15.199,15.237,18.116,18.562,12.903,12.753,
2024-03-09 02:49:20.749827,15.19,off,15.133,15.116,15.111,15.178,15.174,18.095,18.54,12.84,12.753,
2024-03-09 02:50:20.649773,15.19,off,15.112,15.095,15.111,15.137,15.153,18.052,18.519,12.903,12.815,
2024-03-09 02:51:20.622744,15.22,on,15.07,15.053,15.048,15.116,15.111,17.99,18.478,12.966,12.879,
2024-03-09 02:52:20.654142,15.22,on,15.028,15.053,15.09,15.116,15.111,17.948,18.478,13.008,12.941,
2024-03-09 02:53:20.688970,15.22,off,15.091,15.137,15.174,15.178,15.153,17.927,18.478,13.071,13.004,
2024-03-09 02:54:20.625136,15.22,off,15.218,15.284,15.301,15.304,15.322,17.864,18.499,13.092,13.004,
2024-03-09 02:55:20.714287,15.22,off,15.323,15.326,15.343,15.368,15.385,17.864,18.54,13.134,13.046,
2024-03-09 02:56:20.621671,15.22,off,15.344,15.347,15.364,15.368,15.427,17.864,18.54,13.176,13.067,
2024-03-09 02:57:20.612510,15.22,off,15.344,15.305,15.343,15.368,15.406,17.843,18.499,13.198,13.13,
2024-03-09 02:58:20.596747,15.22,off,15.323,15.305,15.322,15.368,15.385,17.801,18.478,13.26,13.172,
2024-03-09 02:59:20.653830,15.22,off,15.281,15.305,15.301,15.346,15.364,17.801,18.478,13.282,13.213,
2024-03-09 03:00:20.815132,15.22,off,15.281,15.242,15.258,15.304,15.322,17.801,18.478,13.324,13.235,
2024-03-09 03:01:20.561130,15.22,off,15.238,15.242,15.237,15.304,15.301,17.801,18.414,13.387,13.256,
2024-03-09 03:02:20.680074,15.22,off,15.217,15.179,15.237,15.242,15.237,17.78,18.393,13.387,13.318,
2024-03-09 03:03:20.681688,15.22,off,15.155,15.179,15.195,15.242,15.237,17.738,18.352,13.45,13.318,
2024-03-09 03:04:20.783030,15.22,off,15.155,15.137,15.174,15.199,15.237,17.78,18.352,13.471,13.381,
2024-03-09 03:05:20.681756,15.22,off,15.133,15.116,15.174,15.178,15.174,17.801,18.33,13.513,13.381,
2024-03-09 03:06:20.679605,15.22,off,15.112,15.116,15.111,15.178,15.174,17.801,18.288,13.513,13.444,
2024-03-09 03:07:20.654925,15.22,on,15.091,15.053,15.111,15.137,15.153,17.801,18.288,13.577,13.444,
2024-03-09 03:08:20.591729,15.22,on,15.07,15.074,15.111,15.116,15.111,17.801,18.288,13.577,13.507,
2024-03-09 03:09:20.591680,15.22,off,15.133,15.158,15.195,15.199,15.195,17.78,18.309,13.597,13.507,
2024-03-09 03:10:20.560615,15.22,off,15.26,15.284,15.343,15.325,15.322,17.759,18.373,13.639,13.528,
2024-03-09 03:11:20.593840,15.24,off,15.344,15.347,15.364,15.409,15.427,17.738,18.414,13.639,13.569,
2024-03-09 03:12:20.593515,15.24,off,15.386,15.368,15.427,15.43,15.427,17.78,18.414,13.703,13.59,
