Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-17 12:25:14.311822,18.0,stable,18.019,17.992,17.996,18.306,17.512,
2024-03-17 12:25:29.578559,18.0,stable,18.019,17.992,17.996,18.327,17.512,
2024-03-17 12:25:44.841978,18.0,stable,18.019,17.971,18.017,18.327,17.512,
2024-03-17 12:26:00.078170,18.0,stable,18.019,17.992,17.996,18.306,17.533,
2024-03-17 12:26:29.277345,18.0,stable,18.019,17.992,17.996,18.286,17.533,
2024-03-17 12:26:44.522041,18.0,stable,18.019,17.992,17.996,18.265,17.554,
2024-03-17 12:26:59.777726,18.0,on,18.019,17.95,17.996,18.286,17.533,
2024-03-17 12:27:15.020338,18.0,stable,18.019,17.971,17.996,18.327,17.554,
2024-03-17 12:27:44.323874,18.0,on,18.019,17.95,17.996,18.286,17.554,
2024-03-17 12:27:59.564723,18.0,stable,18.019,17.992,17.996,18.327,17.554,
2024-03-17 12:28:14.828656,18.0,stable,18.019,17.992,17.996,18.327,17.554,
2024-03-17 12:28:30.093528,18.0,on,18.019,17.95,17.996,18.327,17.554,
2024-03-17 12:28:59.368962,18.0,on,18.019,17.95,17.996,18.348,17.554,
2024-03-17 12:29:14.700646,18.0,stable,18.019,17.992,17.996,18.391,17.554,
2024-03-17 12:29:29.994873,18.0,on,18.019,17.971,17.996,18.391,17.554,
2024-03-17 12:29:45.290164,18.0,stable,18.019,18.013,17.996,18.391,17.554,
2024-03-17 12:30:14.345894,18.0,on,18.019,17.95,17.996,18.391,17.554,
2024-03-17 12:30:29.644362,18.0,on,18.019,17.971,17.996,18.391,17.554,
2024-03-17 12:30:44.909351,18.0,stable,18.019,17.971,18.017,18.412,17.575,
2024-03-17 12:31:00.186167,18.0,stable,18.019,17.992,17.996,18.412,17.597,
2024-03-17 12:31:29.388318,18.0,on,18.019,17.971,17.996,18.391,17.554,
2024-03-17 12:31:44.716328,18.0,stable,18.019,17.992,17.996,18.391,17.575,
2024-03-17 12:32:00.012440,18.0,on,18.019,17.95,17.996,18.391,17.618,
2024-03-17 12:32:29.314041,18.0,on,18.019,17.95,17.996,18.391,17.618,
2024-03-17 12:32:44.622399,18.0,stable,18.019,17.992,17.996,18.391,17.618,
2024-03-17 12:32:59.948557,18.0,stable,18.019,18.013,17.996,18.391,17.618,
2024-03-17 12:33:15.212447,18.0,stable,18.019,18.013,17.996,18.391,17.618,
2024-03-17 12:33:44.364616,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 12:33:59.628375,18.0,on,18.019,17.95,17.996,18.391,17.618,
2024-03-17 12:34:14.892458,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 12:34:30.160529,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 12:34:59.404505,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 12:35:14.667164,18.0,stable,18.019,17.992,17.996,18.391,17.618,
2024-03-17 12:35:29.932286,18.0,on,18.019,17.971,17.996,18.391,17.618,
2024-03-17 12:35:45.217792,18.0,stable,18.019,18.013,17.996,18.391,17.618,
2024-03-17 12:36:14.380392,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 12:36:29.732851,18.0,on,18.019,17.971,17.996,18.327,17.639,
2024-03-17 12:36:45.036168,18.0,stable,18.019,17.992,17.996,18.327,17.618,
2024-03-17 12:37:14.348484,18.0,on,18.019,17.95,17.996,18.327,17.639,
2024-03-17 12:37:29.734315,18.0,stable,18.019,17.992,17.996,18.327,17.639,
2024-03-17 12:37:45.004467,18.0,stable,18.019,17.992,17.996,18.327,17.66,
2024-03-17 12:38:14.369275,18.0,on,18.019,17.971,17.996,18.327,17.639,
2024-03-17 12:38:29.613313,18.0,stable,18.019,18.013,17.996,18.327,17.66,
2024-03-17 12:38:44.874871,18.0,on,18.019,17.971,17.996,18.327,17.66,
2024-03-17 12:39:00.140682,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:39:29.415817,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:39:44.684522,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:40:00.000331,18.0,on,18.019,17.95,17.996,18.327,17.68,
2024-03-17 12:40:29.295581,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:40:44.556660,18.0,on,18.019,17.971,17.996,18.327,17.68,
2024-03-17 12:40:59.841804,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:41:15.128281,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:41:44.392246,18.0,stable,18.019,18.013,17.996,18.327,17.68,
2024-03-17 12:41:59.625910,18.0,stable,18.019,18.013,17.996,18.306,17.68,
2024-03-17 12:42:14.892366,18.0,on,18.019,17.971,17.996,18.327,17.68,
2024-03-17 12:42:30.156584,18.0,stable,18.019,18.013,17.996,18.327,17.68,
2024-03-17 12:42:59.401923,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:43:14.669309,18.0,on,18.019,17.95,17.996,18.327,17.702,
2024-03-17 12:43:29.989659,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:43:45.228589,18.0,stable,18.019,17.992,17.996,18.327,17.68,
2024-03-17 12:44:14.317338,18.0,on,18.019,17.95,17.996,18.327,17.723,
2024-03-17 12:44:29.580292,18.0,on,18.019,17.971,17.996,18.327,17.68,
2024-03-17 12:44:44.907335,18.0,on,18.019,17.971,17.996,18.327,17.744,
2024-03-17 12:45:00.236162,18.0,on,18.019,17.971,17.996,18.327,17.702,
2024-03-17 12:45:29.356309,18.0,stable,18.019,18.013,17.996,18.327,17.723,
2024-03-17 12:45:44.618040,18.0,on,18.019,17.971,17.996,18.327,17.744,
2024-03-17 12:45:59.854973,18.0,stable,18.019,17.992,17.996,18.286,17.744,
2024-03-17 12:46:15.141978,18.0,stable,18.019,17.992,17.996,18.286,17.744,
2024-03-17 12:46:44.332240,18.0,on,18.019,17.971,17.996,18.265,17.744,
2024-03-17 12:46:59.660603,18.0,on,18.019,17.95,17.996,18.265,17.744,
2024-03-17 12:47:14.924350,18.0,stable,18.019,17.992,17.996,18.286,17.744,
2024-03-17 12:47:30.185754,18.0,stable,18.019,17.992,17.996,18.327,17.744,
2024-03-17 12:47:59.328388,18.0,stable,18.019,17.992,17.996,18.306,17.744,
2024-03-17 12:48:14.668465,18.0,stable,18.019,18.013,17.996,18.327,17.744,
2024-03-17 12:48:29.964726,18.0,stable,18.019,17.992,17.996,18.348,17.744,
2024-03-17 12:48:45.228154,18.0,on,18.019,17.971,17.996,18.391,17.744,
2024-03-17 12:49:14.380845,18.0,on,18.019,17.95,17.996,18.391,17.744,
2024-03-17 12:49:29.654886,18.0,on,18.019,17.971,17.996,18.432,17.765,
2024-03-17 12:49:44.929312,18.0,stable,18.019,17.992,17.996,18.432,17.765,
2024-03-17 12:50:00.186032,18.0,on,18.019,17.992,17.975,18.453,17.765,
2024-03-17 12:50:29.285892,18.0,on,18.019,17.971,17.996,18.432,17.765,
2024-03-17 12:50:44.544873,18.0,stable,18.019,18.013,17.996,18.453,17.765,
2024-03-17 12:50:59.835698,18.0,stable,18.019,18.013,17.996,18.453,17.765,
2024-03-17 12:51:15.082100,18.0,stable,18.019,18.013,17.996,18.453,17.807,
2024-03-17 12:51:44.296916,18.0,stable,18.019,17.992,17.996,18.453,17.786,
2024-03-17 12:51:59.613825,18.0,stable,18.019,18.013,17.996,18.432,17.807,
2024-03-17 12:52:14.921969,18.0,on,18.019,17.971,17.996,18.453,17.807,
2024-03-17 12:52:30.252408,18.0,stable,18.019,18.013,17.996,18.453,17.807,
