Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-13 22:43:44.392848,15.01,stable,15.027,14.99,15.028,16.375,13.85,
2024-03-13 22:43:59.658529,15.01,stable,15.027,14.99,15.007,16.417,13.892,
2024-03-13 22:44:14.922756,15.01,stable,15.048,14.99,15.007,16.375,13.892,
2024-03-13 22:44:30.314824,15.01,off,15.048,14.99,15.028,16.438,13.892,
2024-03-13 22:44:59.362495,15.01,stable,15.048,14.99,15.007,16.438,13.892,
2024-03-13 22:45:14.668777,15.01,off,15.048,14.99,15.028,16.438,13.892,
2024-03-13 22:45:29.955498,15.01,stable,15.027,14.99,14.986,16.396,13.892,
2024-03-13 22:45:45.228390,15.01,stable,15.048,14.99,15.007,16.438,13.892,
2024-03-13 22:46:14.406463,15.01,stable,15.048,14.99,14.986,16.438,13.913,
2024-03-13 22:46:29.730119,15.01,stable,15.048,14.99,14.986,16.396,13.913,
2024-03-13 22:46:45.067431,15.01,stable,15.048,14.99,15.007,16.417,13.892,
2024-03-13 22:47:14.375952,15.01,stable,15.027,14.99,14.986,16.438,13.85,
2024-03-13 22:47:29.674150,15.01,stable,15.048,14.99,14.965,16.438,13.829,
2024-03-13 22:47:44.965151,15.01,stable,15.048,14.99,14.965,16.417,13.787,
2024-03-13 22:48:00.317254,15.01,stable,15.048,14.99,14.986,16.417,13.765,
2024-03-13 22:48:29.325469,15.01,stable,15.048,14.99,14.986,16.417,13.703,
2024-03-13 22:48:44.685690,15.01,stable,15.048,14.99,15.007,16.417,13.682,
2024-03-13 22:48:59.970078,15.01,stable,15.048,14.99,14.986,16.417,13.639,
2024-03-13 22:49:15.402439,15.01,off,15.048,14.99,15.028,16.396,13.639,
2024-03-13 22:49:44.385943,15.01,stable,15.048,14.99,14.986,16.396,13.577,
2024-03-13 22:49:59.628766,15.01,stable,15.048,14.99,15.007,16.417,13.513,
2024-03-13 22:50:14.924727,15.05,on,15.048,14.99,15.028,16.417,13.513,
2024-03-13 22:50:30.209708,15.05,on,15.048,14.99,15.007,16.417,13.45,
2024-03-13 22:50:59.436127,15.05,on,15.048,14.99,15.007,16.396,13.408,
2024-03-13 22:51:14.758690,15.05,on,15.048,14.99,14.965,16.396,13.387,
2024-03-13 22:51:30.068696,15.05,on,15.048,14.99,15.028,16.417,13.387,
2024-03-13 22:51:59.460218,15.05,on,15.048,14.99,15.028,16.417,13.387,
2024-03-13 22:52:14.796673,15.05,on,15.048,14.99,15.028,16.417,13.387,
2024-03-13 22:52:30.060662,15.05,on,15.048,14.99,15.028,16.396,13.45,
2024-03-13 22:52:59.365277,15.05,on,15.048,15.032,15.028,16.396,13.45,
2024-03-13 22:53:14.726773,15.05,on,15.048,15.032,15.028,16.417,13.45,
2024-03-13 22:53:30.060302,15.05,stable,15.09,15.032,15.028,16.417,13.471,
2024-03-13 22:53:59.404700,15.05,on,15.048,15.053,15.028,16.438,13.492,
2024-03-13 22:54:14.669610,15.05,on,15.048,15.011,15.028,16.417,13.513,
2024-03-13 22:54:29.932599,15.05,on,15.048,15.053,15.028,16.417,13.513,
2024-03-13 22:54:45.260754,15.05,on,15.048,15.032,15.028,16.438,13.513,
2024-03-13 22:55:14.348575,15.05,on,15.048,15.053,15.028,16.438,13.513,
2024-03-13 22:55:29.666598,15.05,stable,15.09,15.053,15.028,16.438,13.513,
2024-03-13 22:55:45.002321,15.05,stable,15.111,15.053,15.028,16.438,13.534,
2024-03-13 22:56:14.364682,15.05,stable,15.069,15.053,15.028,16.438,13.555,
2024-03-13 22:56:29.670943,15.05,stable,15.09,15.053,15.07,16.438,13.577,
2024-03-13 22:56:45.016495,15.05,stable,15.09,15.053,15.07,16.438,13.577,
2024-03-13 22:57:14.348938,15.05,stable,15.069,15.053,15.049,16.438,13.577,
2024-03-13 22:57:29.666163,15.05,stable,15.111,15.053,15.049,16.438,13.577,
2024-03-13 22:57:44.958936,15.05,stable,15.111,15.053,15.049,16.438,13.577,
2024-03-13 22:58:00.269832,15.05,off,15.111,15.053,15.07,16.438,13.577,
2024-03-13 22:58:29.420818,15.05,stable,15.09,15.053,15.049,16.438,13.597,
2024-03-13 22:58:44.702409,15.05,stable,15.069,15.053,15.028,16.438,13.618,
2024-03-13 22:58:59.948332,15.05,stable,15.111,15.053,15.028,16.438,13.639,
2024-03-13 22:59:15.269739,15.05,stable,15.09,15.053,15.049,16.438,13.639,
2024-03-13 22:59:44.426171,15.05,stable,15.048,15.053,15.049,16.438,13.639,
2024-03-13 22:59:59.690269,15.05,stable,15.09,15.053,15.028,16.438,13.639,
2024-03-13 23:00:14.962074,15.05,stable,15.111,15.053,15.028,16.438,13.639,
2024-03-13 23:00:30.240486,15.05,stable,15.09,15.053,15.028,16.438,13.639,
2024-03-13 23:00:59.341092,15.05,stable,15.069,15.053,15.028,16.438,13.639,
2024-03-13 23:01:14.663374,15.05,stable,15.069,15.053,15.07,16.438,13.639,
2024-03-13 23:01:29.964613,15.05,stable,15.069,15.053,15.049,16.438,13.682,
2024-03-13 23:01:45.228726,15.05,stable,15.09,15.053,15.028,16.438,13.66,
2024-03-13 23:02:14.316377,15.05,stable,15.09,15.053,15.028,16.438,13.682,
2024-03-13 23:02:29.611745,15.05,off,15.09,15.053,15.07,16.438,13.703,
2024-03-13 23:02:44.877473,15.05,off,15.111,15.053,15.028,16.438,13.703,
2024-03-13 23:03:00.161185,15.05,stable,15.09,15.053,15.028,16.438,13.703,
2024-03-13 23:03:29.354306,15.05,stable,15.069,15.053,15.049,16.438,13.703,
2024-03-13 23:03:44.648854,15.05,stable,15.069,15.053,15.028,16.438,13.724,
2024-03-13 23:03:59.948741,15.05,stable,15.069,15.032,15.028,16.438,13.703,
2024-03-13 23:04:15.296835,15.05,stable,15.069,15.053,15.049,16.417,13.724,
2024-03-13 23:04:44.332268,15.05,stable,15.09,15.053,15.028,16.417,13.745,
2024-03-13 23:04:59.596643,15.05,off,15.09,15.053,15.049,16.417,13.765,
2024-03-13 23:05:14.948089,15.05,stable,15.069,15.053,15.049,16.438,13.765,
2024-03-13 23:05:30.252341,15.05,stable,15.069,15.053,15.049,16.438,13.765,
2024-03-13 23:05:59.404561,15.05,stable,15.09,15.053,15.028,16.417,13.765,
2024-03-13 23:06:14.732117,15.05,stable,15.048,15.053,15.049,16.438,13.765,
2024-03-13 23:06:29.997467,15.05,stable,15.069,15.053,15.028,16.438,13.765,
2024-03-13 23:06:59.301985,15.05,stable,15.069,15.053,15.049,16.438,13.765,
2024-03-13 23:07:14.602238,15.05,stable,15.069,15.053,15.028,16.417,13.765,
2024-03-13 23:07:29.889825,15.05,stable,15.069,15.032,15.049,16.438,13.787,
2024-03-13 23:07:45.134076,15.05,stable,15.111,15.032,15.028,16.438,13.829,
