Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-17 11:24:29.366539,18.0,on,17.998,17.95,17.996,18.496,17.449,
2024-03-17 11:24:44.637027,18.0,off,18.019,17.992,17.996,18.496,17.47,
2024-03-17 11:24:59.946536,18.0,off,18.019,17.992,17.996,18.517,17.491,
2024-03-17 11:25:15.182548,18.0,on,18.019,17.95,17.996,18.517,17.491,
2024-03-17 11:25:44.299351,18.0,on,18.019,17.95,17.996,18.517,17.47,
2024-03-17 11:25:59.620220,18.0,on,18.019,17.971,17.996,18.517,17.491,
2024-03-17 11:26:14.858279,18.0,off,18.019,17.992,17.996,18.496,17.491,
2024-03-17 11:26:30.219779,18.0,off,18.019,17.992,17.996,18.517,17.491,
2024-03-17 11:26:59.324152,18.0,off,18.019,17.992,17.996,18.474,17.491,
2024-03-17 11:27:14.602255,18.0,on,18.019,17.95,17.996,18.474,17.491,
2024-03-17 11:27:29.869673,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 11:27:45.221020,18.0,on,17.998,17.95,17.996,18.453,17.491,
2024-03-17 11:28:14.286823,18.0,on,18.019,17.95,17.996,18.474,17.491,
2024-03-17 11:28:29.546195,18.0,on,17.998,17.95,17.996,18.453,17.491,
2024-03-17 11:28:44.833505,18.0,on,18.019,17.95,17.996,18.453,17.491,
2024-03-17 11:29:00.076331,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 11:29:29.348927,18.0,on,17.998,17.95,17.996,18.453,17.491,
2024-03-17 11:29:44.650190,18.0,on,18.019,17.971,17.996,18.453,17.491,
2024-03-17 11:29:59.975395,18.0,on,18.019,17.95,17.996,18.453,17.491,
2024-03-17 11:30:15.244682,18.0,stable,18.019,17.992,17.996,18.412,17.491,
2024-03-17 11:30:44.386120,18.0,on,18.019,17.95,17.996,18.391,17.491,
2024-03-17 11:30:59.687128,18.0,on,18.019,17.95,17.996,18.391,17.491,
2024-03-17 11:31:14.988603,18.0,on,18.019,17.971,17.996,18.37,17.491,
2024-03-17 11:31:30.347876,18.0,on,18.019,17.95,17.996,18.391,17.491,
2024-03-17 11:31:59.375607,18.0,stable,18.019,17.992,17.996,18.37,17.491,
2024-03-17 11:32:14.662533,18.0,on,18.019,17.971,17.996,18.37,17.491,
2024-03-17 11:32:29.932473,18.0,on,18.019,17.971,17.996,18.327,17.491,
2024-03-17 11:32:45.197099,18.0,stable,18.019,18.013,17.996,18.327,17.491,
2024-03-17 11:33:14.316327,18.0,stable,18.019,17.992,17.996,18.327,17.491,
2024-03-17 11:33:29.580711,18.0,on,18.019,17.971,17.996,18.306,17.512,
2024-03-17 11:33:44.844309,18.0,on,18.019,17.971,17.996,18.327,17.512,
