Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb5045f,
2024-03-16 22:56:29.329174,18.0,stable,18.019,17.971,17.996,18.517,17.828,
2024-03-16 22:56:44.659651,18.0,stable,18.019,17.971,17.996,18.517,17.828,
2024-03-16 22:56:59.916740,18.0,stable,18.019,17.971,17.996,18.517,17.807,
2024-03-16 22:57:15.210267,18.0,stable,18.019,17.971,17.996,18.517,17.807,
2024-03-16 22:57:44.266287,18.0,stable,18.019,17.971,17.996,18.517,17.807,
2024-03-16 22:57:59.554766,18.0,on,18.019,17.971,17.975,18.517,17.807,
2024-03-16 22:58:14.798633,18.0,on,18.019,17.95,17.996,18.517,17.828,
2024-03-16 22:58:30.060725,18.0,on,18.019,17.971,17.975,18.517,17.807,
2024-03-16 22:58:59.372777,18.0,on,18.019,17.971,17.996,18.517,17.807,
2024-03-16 22:59:14.695597,18.0,on,18.019,17.971,17.996,18.517,17.849,
2024-03-16 22:59:29.974957,18.0,on,18.019,17.971,17.996,18.517,17.828,
2024-03-16 22:59:45.293447,18.0,on,18.019,17.95,17.996,18.517,17.87,
2024-03-16 23:00:14.320666,18.0,on,18.019,17.95,17.996,18.538,17.828,
2024-03-16 23:00:29.612361,18.0,on,18.019,17.95,17.996,18.517,17.849,
2024-03-16 23:00:44.906900,18.0,stable,18.019,18.013,17.996,18.517,17.849,
2024-03-16 23:01:00.198886,18.0,on,18.019,17.971,17.996,18.517,17.87,
2024-03-16 23:01:29.354131,18.0,on,18.019,17.95,17.996,18.517,17.87,
2024-03-16 23:01:44.586053,18.0,stable,18.019,17.992,17.996,18.517,17.87,
2024-03-16 23:01:59.884612,18.0,on,18.019,17.95,17.996,18.517,17.87,
2024-03-16 23:02:15.148435,18.0,on,18.019,17.971,17.996,18.496,17.87,
2024-03-16 23:02:44.345086,18.0,stable,18.019,17.992,17.996,18.517,17.849,
2024-03-16 23:02:59.629936,18.0,on,17.998,17.992,17.996,18.517,17.87,
2024-03-16 23:03:14.891968,18.0,stable,18.019,18.013,17.996,18.453,17.87,
2024-03-16 23:03:30.158944,18.0,stable,18.019,17.992,17.996,18.517,17.87,
2024-03-16 23:03:59.425365,18.0,stable,18.019,17.992,17.996,18.474,17.87,
2024-03-16 23:04:14.674328,18.0,on,18.019,17.971,17.996,18.453,17.87,
2024-03-16 23:04:29.930214,18.0,stable,18.019,17.992,17.996,18.453,17.87,
2024-03-16 23:04:45.226788,18.0,stable,18.019,17.992,17.996,18.453,17.87,
2024-03-16 23:05:14.380598,18.0,on,18.019,17.971,17.996,18.453,17.87,
2024-03-16 23:05:29.666472,18.0,stable,18.019,17.992,17.996,18.474,17.87,
2024-03-16 23:05:44.969815,18.0,on,18.019,17.971,17.996,18.453,17.891,
2024-03-16 23:06:00.259784,18.0,on,18.019,17.971,17.996,18.453,17.87,
2024-03-16 23:06:29.420324,18.0,stable,18.019,17.992,17.996,18.453,17.891,
2024-03-16 23:06:44.774670,18.0,on,18.019,17.95,17.996,18.453,17.87,
2024-03-16 23:07:00.172328,18.0,stable,18.019,17.992,18.017,18.453,17.891,
2024-03-16 23:07:29.388239,18.0,on,18.019,17.971,17.996,18.453,17.87,
2024-03-16 23:07:44.674132,18.0,stable,18.019,17.992,17.996,18.432,17.891,
2024-03-16 23:07:59.914800,18.0,on,18.019,17.971,17.996,18.453,17.912,
2024-03-16 23:08:15.241001,18.0,on,18.019,17.971,17.996,18.453,17.933,
2024-03-16 23:08:44.428506,18.0,on,18.019,17.971,17.996,18.453,17.912,
2024-03-16 23:08:59.724895,18.0,on,18.019,17.95,17.996,18.453,17.933,
2024-03-16 23:09:15.028423,18.0,on,18.019,17.95,17.996,18.453,17.891,
2024-03-16 23:09:44.332516,18.0,stable,18.019,17.992,17.996,18.412,17.87,
2024-03-16 23:09:59.721911,18.0,stable,18.019,17.992,17.996,18.432,17.849,
2024-03-16 23:10:15.043073,18.0,stable,18.019,17.992,17.996,18.391,17.807,
2024-03-16 23:10:44.360709,18.0,on,18.019,17.95,17.996,18.391,17.786,
2024-03-16 23:10:59.668367,18.0,on,18.019,17.95,17.996,18.391,17.744,
2024-03-16 23:11:14.924522,18.0,stable,18.019,17.992,17.996,18.391,17.702,
2024-03-16 23:11:30.252239,18.0,stable,18.019,17.992,17.996,18.391,17.68,
2024-03-16 23:11:59.309582,18.0,stable,18.019,17.971,18.017,18.391,17.618,
2024-03-16 23:12:14.589099,18.0,stable,18.019,17.992,17.996,18.391,17.554,
2024-03-16 23:12:29.922232,18.0,stable,18.019,17.992,17.996,18.391,17.512,
2024-03-16 23:12:45.228289,18.0,on,18.019,17.95,17.996,18.391,17.491,
2024-03-16 23:13:14.399389,18.0,stable,18.019,17.992,17.996,18.37,17.428,
2024-03-16 23:13:29.708560,18.0,on,18.019,17.971,17.996,18.37,17.428,
2024-03-16 23:13:44.996683,18.0,on,18.019,17.971,17.996,18.37,17.428,
2024-03-16 23:14:14.304311,18.0,stable,18.019,17.992,17.996,18.37,17.428,
2024-03-16 23:14:29.548565,18.0,on,18.019,17.95,17.996,18.391,17.428,
2024-03-16 23:14:44.824791,18.0,on,18.019,17.971,17.996,18.348,17.449,
2024-03-16 23:15:00.107910,18.0,stable,18.019,17.992,17.996,18.327,17.428,
2024-03-16 23:15:29.292696,18.0,on,18.019,17.95,17.996,18.327,17.491,
2024-03-16 23:15:44.556323,18.0,stable,18.019,18.013,17.996,18.327,17.491,
2024-03-16 23:15:59.837220,18.0,stable,18.019,18.013,17.996,18.327,17.491,
2024-03-16 23:16:15.081838,18.0,on,18.019,17.971,17.996,18.327,17.491,
