Timestamp,Temp set,Heater status,28-00000eb4cb62,28-00000eb3e681,28-00000eb51050,28-00000eb3cf7d,28-00000eb42add,28-00000eb5045f,28-00000eb3fd89,
2024-03-12 12:13:50.641365,15.56,off,15.616,15.557,15.554,15.766,15.807,13.429,13.339,15.454,18.871,19.129,
2024-03-12 12:14:50.772223,15.56,off,15.616,15.536,15.534,15.746,15.807,13.471,13.402,15.621,18.871,19.129,
2024-03-12 12:15:50.858500,15.56,on,15.554,15.557,15.534,15.787,15.807,13.513,13.444,15.767,18.871,19.129,
2024-03-12 12:16:50.611268,15.56,on,15.554,15.515,15.534,15.787,15.807,13.577,13.486,15.852,18.807,19.129,
2024-03-12 12:17:50.640296,15.56,on,15.554,15.557,15.534,15.808,15.807,13.577,13.507,15.977,18.745,19.108,
2024-03-12 12:18:50.638293,15.56,on,15.575,15.536,15.534,15.808,15.807,13.597,13.528,16.082,18.745,19.108,
2024-03-12 12:19:50.670017,15.56,off,15.596,15.557,15.534,15.808,15.807,13.639,13.569,16.165,18.745,19.108,
2024-03-12 12:20:50.643083,15.56,off,15.554,15.557,15.554,15.766,15.807,13.639,13.569,16.249,18.745,19.15,
2024-03-12 12:21:50.645238,15.56,off,15.575,15.557,15.534,15.787,15.807,13.703,13.59,16.312,18.745,19.129,
2024-03-12 12:22:50.667789,15.56,off,15.596,15.557,15.534,15.787,15.807,13.703,13.633,16.375,18.745,19.108,
2024-03-12 12:23:50.710720,15.56,off,15.616,15.557,15.534,15.808,15.807,13.724,13.633,16.396,18.745,19.108,
2024-03-12 12:24:50.645781,15.56,off,15.575,15.557,15.554,15.808,15.807,13.765,13.695,16.459,18.745,19.108,
2024-03-12 12:25:50.610893,15.56,off,15.596,15.557,15.534,15.808,15.807,13.787,13.695,16.438,18.681,19.108,
2024-03-12 12:26:50.676617,15.56,off,15.616,15.557,15.534,15.808,15.807,13.808,13.716,16.459,18.681,19.108,
2024-03-12 12:27:50.706744,15.56,off,15.596,15.557,15.554,15.808,15.807,13.829,13.758,16.459,18.681,19.066,
2024-03-12 12:28:50.635447,15.56,on,15.554,15.536,15.534,15.808,15.807,13.871,13.758,16.459,18.619,19.087,
2024-03-12 12:29:50.675469,15.56,on,15.554,15.536,15.534,15.808,15.807,13.892,13.821,16.459,18.619,19.045,
2024-03-12 12:30:50.546344,15.56,on,15.575,15.536,15.534,15.808,15.807,13.892,13.8,16.48,18.619,19.045,
2024-03-12 12:31:50.580840,15.56,off,15.596,15.557,15.554,15.808,15.807,13.808,13.674,16.542,18.661,19.087,
2024-03-12 12:32:50.675220,15.56,on,15.554,15.557,15.534,15.808,15.869,13.703,13.57,16.626,18.724,19.108,
2024-03-12 12:33:50.549608,15.56,on,15.554,15.515,15.534,15.829,15.848,13.597,13.444,16.689,18.786,19.129,
2024-03-12 12:34:50.667429,15.56,on,15.554,15.536,15.534,15.871,15.869,13.471,13.339,16.731,18.891,19.171,
2024-03-12 12:35:50.763284,15.56,on,15.575,15.494,15.534,15.829,15.848,13.408,13.318,16.794,18.891,19.213,
2024-03-12 12:36:50.579227,15.56,on,15.554,15.557,15.534,15.808,15.869,13.429,13.381,16.815,18.933,19.235,
2024-03-12 12:37:50.738757,15.56,off,15.575,15.557,15.554,15.808,15.828,13.492,13.402,16.836,18.912,19.235,
2024-03-12 12:38:50.707422,15.56,off,15.616,15.557,15.534,15.808,15.828,13.513,13.444,16.836,18.933,19.235,
2024-03-12 12:39:50.748955,15.56,off,15.596,15.557,15.554,15.808,15.807,13.555,13.465,16.836,18.871,19.235,
2024-03-12 12:40:50.640826,15.56,off,15.616,15.557,15.554,15.808,15.807,13.577,13.507,16.836,18.849,19.192,
2024-03-12 12:41:50.527904,15.56,on,15.554,15.536,15.554,15.808,15.807,13.618,13.528,16.773,18.807,19.171,
2024-03-12 12:42:50.697017,15.56,on,15.554,15.557,15.534,15.829,15.828,13.639,13.569,16.773,18.745,19.171,
2024-03-12 12:43:50.643040,15.56,on,15.554,15.557,15.534,15.808,15.828,13.639,13.569,16.71,18.745,19.15,
2024-03-12 12:44:50.612212,15.56,off,15.596,15.557,15.534,15.808,15.869,13.682,13.611,16.71,18.681,19.15,
2024-03-12 12:45:50.641412,15.56,off,15.596,15.557,15.534,15.808,15.869,13.703,13.633,16.71,18.681,19.108,
2024-03-12 12:46:50.676059,15.56,off,15.575,15.557,15.534,15.808,15.848,13.703,13.653,16.71,18.681,19.129,
2024-03-12 12:47:50.606566,15.56,off,15.575,15.557,15.554,15.829,15.869,13.765,13.695,16.71,18.681,19.15,
2024-03-12 12:48:50.515629,15.56,off,15.596,15.557,15.554,15.829,15.869,13.765,13.695,16.71,18.681,19.171,
2024-03-12 12:49:50.546826,15.56,off,15.596,15.557,15.534,15.829,15.848,13.829,13.695,16.752,18.681,19.129,
2024-03-12 12:50:50.514818,15.56,on,15.554,15.515,15.534,15.85,15.869,13.829,13.758,16.773,18.681,19.108,
2024-03-12 12:51:50.515329,15.56,on,15.554,15.536,15.534,15.85,15.869,13.85,13.779,16.71,18.681,19.108,
2024-03-12 12:52:50.641301,15.56,on,15.554,15.557,15.534,15.871,15.869,13.892,13.821,16.731,18.681,19.108,
2024-03-12 12:53:50.643696,15.56,off,15.575,15.557,15.534,15.871,15.869,13.913,13.8,16.71,18.661,19.108,
2024-03-12 12:54:50.676724,15.56,on,15.554,15.557,15.534,15.871,15.869,13.85,13.716,16.773,18.681,19.15,
2024-03-12 12:55:50.671309,15.56,off,15.575,15.557,15.554,15.871,15.869,13.724,13.59,16.773,18.745,19.171,
2024-03-12 12:56:50.771066,15.56,off,15.554,15.557,15.554,15.871,15.869,13.618,13.486,16.815,18.786,19.171,
2024-03-12 12:57:50.672545,15.56,off,15.616,15.557,15.534,15.871,15.869,13.492,13.36,16.898,18.849,19.171,
2024-03-12 12:58:50.676467,15.56,off,15.616,15.557,15.554,15.871,15.869,13.387,13.318,16.898,18.871,19.235,
2024-03-12 12:59:50.706609,15.56,on,15.596,15.515,15.534,15.871,15.869,13.45,13.381,16.919,18.871,19.192,
2024-03-12 13:00:50.610693,15.56,on,15.554,15.515,15.534,15.871,15.869,13.513,13.444,16.919,18.871,19.213,
2024-03-12 13:01:50.614657,15.56,on,15.554,15.557,15.534,15.871,15.869,13.513,13.444,16.898,18.871,19.171,
2024-03-12 13:02:50.608382,15.56,on,15.596,15.536,15.534,15.892,15.912,13.555,13.486,16.898,18.807,19.192,
2024-03-12 13:03:50.517220,15.56,off,15.575,15.557,15.534,15.871,15.891,13.577,13.507,16.898,18.807,19.171,
2024-03-12 13:04:50.508997,15.56,off,15.575,15.557,15.534,15.871,15.891,13.597,13.528,16.857,18.786,19.171,
2024-03-12 13:05:50.576492,15.56,on,15.554,15.557,15.534,15.871,15.869,13.639,13.569,16.857,18.745,19.171,
2024-03-12 13:06:50.770949,15.56,off,15.596,15.557,15.534,15.871,15.869,13.682,13.569,16.836,18.745,19.171,
2024-03-12 13:07:50.642822,15.56,off,15.616,15.557,15.534,15.871,15.891,13.703,13.633,16.857,18.724,19.171,
2024-03-12 13:08:50.669126,15.56,off,15.596,15.557,15.575,15.871,15.891,13.724,13.633,16.857,18.681,19.129,
2024-03-12 13:09:50.739792,15.56,off,15.575,15.557,15.554,15.871,15.933,13.765,13.633,16.836,18.681,19.108,
