tank,treatment,date,avg_temp,min_temp,max_temp,avg_temp_last_3_days,min_temp_last_3_days,max_temp_last_3_days
8,severe,2024-02-20,14.023898540653231,13.954,14.081,13.916750510949727,13.758698611111111,14.023898540653231
9,severe,2023-09-29,16.644487787857642,15.703,18.793,15.995214216322916,15.402425,16.644487787857642
9,severe,2023-10-03,15.842067361111111,14.82,18.793,15.913895487478444,15.420505906879777,16.479113194444444
9,severe,2023-10-06,17.480598469032707,16.775,17.784,17.05650549548776,16.7478888101983,17.480598469032707
9,severe,2023-10-10,19.179413194444443,18.352,19.928,18.712898148148145,17.919722916666668,19.179413194444443
9,severe,2023-10-13,19.113678472222222,18.562,19.549,19.13118125,19.1123,19.16756527777778
9,severe,2023-10-17,18.828915277777778,17.279,20.075,19.10073065993969,18.828915277777778,19.24612638888889
9,severe,2023-10-20,19.363045833333334,17.657,20.117,18.92046850984005,17.931473611111112,19.466886085075704
9,severe,2023-10-24,19.761992574257427,19.487,19.886,19.46769553761924,19.167355844155843,19.761992574257427
9,severe,2023-10-27,19.415575,18.751,19.991,19.44457361111111,19.415575,19.489313194444446
9,severe,2023-10-31,19.13892152777778,18.352,19.508,19.04595324074074,18.831810416666666,19.16712777777778
9,severe,2023-11-03,18.976603340292275,17.91,20.18,19.139947178245574,18.976603340292275,19.27523125
9,severe,2023-11-07,19.358205555555553,19.066,20.012,19.35991274074074,19.353866666666665,19.367666
9,severe,2023-11-10,19.299738012508687,18.666,20.117,19.256256072235036,19.174566365531618,19.299738012508687
9,severe,2023-11-14,19.276128650904035,18.814,19.802,19.28332899474579,19.276128650904035,19.29539513888889
9,severe,2023-11-17,19.234864583333334,18.309,19.423,19.21841828703704,19.206098611111113,19.234864583333334
9,severe,2023-11-21,19.199525694444443,18.162,19.655,19.211399485847114,19.187283333333333,19.24738942976356
9,severe,2023-11-24,19.160396108408616,18.877,19.675,19.180393742209457,19.160396108408616,19.194819888734354
9,severe,2023-11-28,19.077077083333332,18.856,19.297,19.09367621761191,19.077077083333332,19.104321527777778
9,severe,2023-12-01,18.98065763888889,18.666,19.108,19.015851659326227,18.98065763888889,19.045813194444445
9,severe,2023-12-05,18.8539375,18.457,19.087,18.90294861111111,18.8539375,18.941633333333332
9,severe,2023-12-08,18.73165625,18.33,19.003,18.806490942602895,18.73165625,18.867380555555556
9,severe,2023-12-12,18.15106388888889,16.901,19.213,18.53678694690472,18.15106388888889,18.748291376912377
9,severe,2023-12-15,15.198048678720445,14.442,16.018,16.19083381883274,15.198048678720445,17.18680833333333
9,severe,2023-12-19,15.088651146629603,14.504,15.766,14.744631990539338,14.541773991655077,15.088651146629603
9,severe,2023-12-22,15.463697222222223,15.261,16.312,15.429513061801371,15.352628472222221,15.472213490959666
9,severe,2023-12-26,15.530809722222223,15.387,15.639,15.529254861111113,15.505252777777779,15.551702083333334
9,severe,2023-12-29,15.237297916666666,13.979,15.639,15.384118749999999,15.237297916666666,15.548336805555556
9,severe,2024-01-02,15.32695340751043,15.135,15.892,15.415491645096068,15.32695340751043,15.515699305555556
9,severe,2024-01-05,14.57981388888889,14.294,14.862,14.826674305555557,14.57981388888889,15.16988125
9,severe,2024-01-09,14.09820625,13.958,14.378,14.2098877771665,14.09820625,14.420259722222223
9,severe,2024-01-12,14.096997222222223,14,14.19,14.096940046296297,14.096343055555556,14.097479861111111
9,severe,2024-01-16,14.189799305555555,14.063,14.273,14.149203703703703,14.097429861111111,14.189799305555555
9,severe,2024-01-19,14.09186388888889,14,14.316,14.254263126835111,14.09186388888889,14.402571527777777
9,severe,2024-01-23,14.113074408901252,13.874,14.252,14.111921793707824,14.0780625,14.144628472222221
9,severe,2024-01-26,14.062075725406936,13.874,14.883,14.123262474857095,14.062075725406936,14.175653899721448
9,severe,2024-01-30,14.162795138888889,13.916,14.442,14.134451851851852,14.081111805555556,14.162795138888889
9,severe,2024-02-02,14.391410452961672,14.273,14.694,14.295437743579816,14.06612013888889,14.428782638888888
9,severe,2024-02-06,14.098967315716273,14,14.19,14.132688179312831,14.098967315716273,14.167134722222222
9,severe,2024-02-09,14.080024305555556,13.621,14.526,14.104042129629628,14.035113194444444,14.196988888888889
9,severe,2024-02-13,13.686858733472512,13.433,14.063,13.703329068564912,13.686858733472512,13.725361805555556
9,severe,2024-02-16,13.762265972222222,13.621,13.937,13.726634008782774,13.704458970792768,13.762265972222222
9,severe,2024-02-20,14.271299513551078,14.19,14.357,14.155826628853811,13.991811805555555,14.271299513551078
10,severe,2023-09-29,16.674579204466156,15.766,18.73,16.041790058896126,15.464549305555556,16.674579204466156
10,severe,2023-10-03,15.924609027777777,14.946,18.856,15.989667460041694,15.522427380125087,16.521965972222223
10,severe,2023-10-06,17.53453931802366,16.859,17.847,17.121444014795536,16.824151558073655,17.53453931802366
10,severe,2023-10-10,19.24181527777778,18.414,19.991,18.782587962962964,18.010661805555557,19.24181527777778
10,severe,2023-10-13,19.197991666666667,18.666,19.613,19.203107175925926,19.179626388888888,19.23170347222222
