Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-29 08:12:22.257688,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.859,16.985,16.838,17.152,16.836,15.41,15.159,15.388,15.203,15.494,15.47,14.921,15.116,
2023-09-29 08:13:22.394803,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.807,15.933,16.838,16.985,16.838,17.131,16.815,15.41,15.159,15.388,15.203,15.515,15.47,14.9,15.074,
2023-09-29 08:14:22.330788,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.807,15.933,16.817,16.923,16.838,17.089,16.773,15.41,15.159,15.388,15.203,15.494,15.407,14.921,15.053,
2023-09-29 08:15:22.184038,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.817,16.923,16.775,17.068,16.773,15.41,15.159,15.388,15.203,15.494,15.407,14.921,15.053,
2023-09-29 08:16:22.492323,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.807,15.933,16.796,16.923,16.775,17.068,16.773,15.432,15.138,15.388,15.203,15.494,15.407,14.921,15.095,
2023-09-29 08:17:22.534760,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.828,15.933,16.775,16.859,16.775,17.047,16.71,15.41,15.159,15.388,15.224,15.494,15.449,14.921,15.116,
2023-09-29 08:18:22.366472,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.828,15.933,16.754,16.859,16.754,17.047,16.71,15.41,15.159,15.388,15.224,15.494,15.407,14.921,15.116,
2023-09-29 08:19:22.203137,15.12,19.12,23.12,off,off,off,15.85,15.768,15.848,15.828,15.933,16.712,16.859,16.733,17.005,16.71,15.41,15.159,15.388,15.203,15.494,15.449,14.9,15.116,
2023-09-29 08:20:22.274310,15.12,19.12,23.12,off,off,off,15.786,15.768,15.807,15.786,15.933,16.712,16.859,16.712,17.005,16.71,15.41,15.159,15.388,15.203,15.515,15.47,14.921,15.074,
2023-09-29 08:21:22.240652,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.712,16.796,16.691,16.984,16.668,15.432,15.159,15.388,15.203,15.515,15.407,14.9,15.137,
2023-09-29 08:22:22.170173,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.828,15.933,16.67,16.796,16.691,16.942,16.647,15.41,15.159,15.388,15.224,15.494,15.386,14.921,15.116,
2023-09-29 08:23:22.323988,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.807,15.933,16.648,16.775,16.648,16.942,16.647,15.41,15.159,15.388,15.203,15.515,15.344,14.921,15.095,
2023-09-29 08:24:22.299387,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.828,15.933,16.648,16.733,16.648,16.942,16.647,15.432,15.159,15.388,15.224,15.494,15.344,14.921,15.116,
2023-09-29 08:25:22.138035,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.912,16.648,16.733,16.628,16.9,16.626,15.41,15.159,15.388,15.203,15.536,15.344,14.921,15.116,
2023-09-29 08:26:22.255820,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.628,16.733,16.628,16.879,16.585,15.41,15.159,15.388,15.224,15.494,15.344,14.879,15.116,
2023-09-29 08:27:22.288759,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.807,15.933,16.586,16.733,16.586,16.879,16.585,15.432,15.159,15.388,15.203,15.494,15.344,14.9,15.053,
2023-09-29 08:28:22.269713,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.586,16.712,16.586,16.879,16.585,15.432,15.159,15.388,15.245,15.515,15.365,14.921,15.074,
2023-09-29 08:29:22.269623,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.786,15.933,16.586,16.67,16.586,16.858,16.542,15.41,15.159,15.388,15.245,15.515,15.344,14.921,15.116,
2023-09-29 08:30:22.300359,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.786,15.933,16.586,16.67,16.565,16.816,16.521,15.453,15.159,15.388,15.224,15.494,15.344,14.9,15.074,
2023-09-29 08:31:22.300681,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.786,15.933,16.565,16.67,16.544,16.816,16.521,15.432,15.159,15.388,15.224,15.494,15.344,14.921,15.053,
2023-09-29 08:32:22.173604,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.522,16.67,16.522,16.816,16.521,15.432,15.159,15.429,15.224,15.494,15.302,14.9,15.116,
2023-09-29 08:33:22.228225,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.522,16.606,16.522,16.795,16.501,15.41,15.159,15.408,15.224,15.515,15.302,14.9,15.074,
2023-09-29 08:34:22.236694,15.12,19.12,23.12,off,off,off,15.85,15.768,15.848,15.786,15.933,16.522,16.606,16.522,16.753,16.501,15.453,15.159,15.408,15.203,15.536,15.323,14.921,15.116,
2023-09-29 08:35:22.301799,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.912,16.522,16.606,16.501,16.753,16.48,15.453,15.159,15.388,15.245,15.515,15.344,14.9,15.074,
2023-09-29 08:36:22.141565,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.912,16.501,16.606,16.522,16.753,16.459,15.432,15.159,15.388,15.266,15.515,15.302,14.9,15.053,
2023-09-29 08:37:22.327747,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.807,15.933,16.481,16.606,16.46,16.732,16.459,15.432,15.159,15.388,15.203,15.494,15.365,14.921,15.053,
2023-09-29 08:38:22.204667,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.46,16.586,16.46,16.69,16.459,15.474,15.159,15.408,15.224,15.515,15.344,14.879,15.074,
2023-09-29 08:39:22.141417,15.12,19.12,23.12,off,off,off,15.85,15.768,15.828,15.828,15.912,16.46,16.544,16.46,16.69,16.396,15.453,15.159,15.408,15.245,15.494,15.302,14.921,15.053,
2023-09-29 08:40:22.201708,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.46,16.544,16.46,16.69,16.396,15.474,15.159,15.408,15.224,15.536,15.281,14.858,15.116,
2023-09-29 08:41:22.301437,15.12,19.12,23.12,off,off,off,15.85,15.747,15.807,15.786,15.912,16.46,16.544,16.417,16.69,16.396,15.432,15.159,15.408,15.224,15.515,15.281,14.879,15.095,
2023-09-29 08:42:22.205662,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.933,16.396,16.544,16.396,16.669,16.396,15.474,15.18,15.429,15.245,15.494,15.323,14.879,15.095,
2023-09-29 08:43:22.145573,15.12,19.12,23.12,off,off,off,15.85,15.768,15.807,15.786,15.912,16.396,16.523,16.396,16.627,16.396,15.453,15.159,15.388,15.245,15.536,15.281,14.858,15.074,
2023-09-29 08:44:22.202893,15.12,19.12,23.12,off,off,off,15.85,15.747,15.807,15.807,15.933,16.396,16.48,16.396,16.648,16.375,15.432,15.159,15.408,15.224,15.515,15.26,14.858,15.053,
