Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-04 19:37:51.642235,16.57,20.57,24.57,on,on,on,15.976,15.955999999999998,15.996,16.143666666666665,16.375,16.27,16.228,16.333333333333332,16.291,16.208,16.354,15.976999999999999,16.122999999999998,16.102999999999998,16.375,17.364,16.249,16.061,
2023-09-04 19:38:51.781537,16.57,20.57,24.57,on,on,on,15.976,15.955999999999998,15.996,16.122333333333334,16.375,16.334,16.291,16.396,16.312,16.228666666666665,16.354,15.976999999999999,16.122999999999998,16.145,16.375,17.364,16.312,16.081666666666667,
2023-09-04 19:39:51.812290,16.57,20.57,24.57,on,on,on,15.976,15.998666666666665,15.996,16.165,16.375,16.375333333333334,16.291,16.396,16.333,16.27,16.354,16.018333333333334,16.144,16.145,16.375,17.302,16.375,16.145,
2023-09-04 19:40:51.676377,16.57,20.57,24.57,on,on,on,16.039,16.02,16.06,16.165,16.375,16.396,16.333,16.46,16.375,16.27,16.354,15.99766666666667,16.144,16.145,16.375,17.322666666666667,16.480999999999998,16.27033333333333,
2023-09-04 19:41:51.772652,16.57,20.57,24.57,on,on,on,16.039,16.02,16.06,16.165,16.439,16.46,16.354,16.522,16.375,16.333,16.417,16.039,16.186,16.186999999999998,16.375,17.385333333333335,16.544,16.438333333333333,
2023-09-04 19:42:51.691882,16.57,20.57,24.57,on,on,on,16.060000000000002,16.02,16.06,16.186,16.417666666666666,16.46,16.418,16.522,16.396,16.333,16.417,16.039,16.186,16.208,16.439,17.448666666666668,16.586000000000002,16.396333333333335,
2023-09-04 19:43:51.639601,16.57,20.57,24.57,on,on,on,16.102,16.082,16.080666666666666,16.207,16.417666666666666,16.522,16.438666666666666,16.564666666666664,16.438,16.375,16.417,16.060333333333336,16.207,16.208,16.439,17.49,16.712999999999997,16.564333333333334,
2023-09-04 19:44:51.745335,16.57,20.57,24.57,on,on,on,16.123,16.082,16.122,16.228,16.439,16.543333333333333,16.48,16.586,16.48,16.396,16.438000000000002,16.103,16.27,16.229,16.439,17.554,16.776,16.669666666666668,
2023-09-04 19:45:51.718797,16.57,20.57,24.57,on,on,on,16.165,16.082,16.164666666666665,16.228,16.480999999999998,16.586,16.48,16.648,16.501,16.438000000000002,16.48,16.103,16.27,16.271,16.459666666666667,17.554,16.86,16.774333333333335,
2023-09-04 19:46:51.662899,16.57,20.57,24.57,on,on,on,16.165,16.145,16.186,16.27,16.459999999999997,16.606666666666666,16.522666666666666,16.648,16.522000000000002,16.459,16.48,16.165,16.291,16.291666666666668,16.501,17.575,16.965666666666667,16.858333333333334,
2023-09-04 19:47:51.712388,16.57,20.57,24.57,on,off,on,16.229,16.145,16.206999999999997,16.291,16.502,16.648,16.544,16.712,16.564,16.521,16.543,16.165,16.333,16.333,16.501,17.617,17.007,16.984333333333336,
2023-09-04 19:48:51.783201,16.57,20.57,24.57,on,off,on,16.249666666666666,16.208,16.249,16.291,16.502,16.712,16.606,16.753999999999998,16.564,16.521,16.543,16.207666666666665,16.354333333333333,16.333,16.522333333333336,17.68,17.071,17.089,
2023-09-04 19:49:51.687257,16.57,20.57,24.57,on,off,on,16.291,16.208,16.27,16.291,16.544,16.733,16.648666666666667,16.775,16.627,16.563666666666666,16.564,16.229,16.397,16.375666666666664,16.565,17.68,17.155333333333335,17.08966666666667,
2023-09-04 19:50:51.709316,16.93,20.93,24.93,on,on,on,16.31233333333333,16.25,16.27,16.354,16.565,16.775,16.67,16.817,16.627,16.585,16.606,16.27033333333333,16.438333333333333,16.417666666666666,16.565,17.638,17.218666666666667,17.173666666666666,
2023-09-04 19:51:51.863452,16.93,20.93,24.93,on,on,on,16.376,16.271,16.312,16.354,16.565,16.817,16.67,16.838,16.669,16.605666666666668,16.606,16.291,16.459,16.459,16.606333333333335,17.55366666666667,17.302666666666667,17.299666666666667,
2023-09-04 19:52:51.752983,16.93,20.93,24.93,on,on,on,16.418,16.291666666666668,16.354,16.375333333333334,16.607,16.838,16.733,16.901,16.69,16.647,16.647333333333332,16.312,16.480333333333334,16.459,16.627,17.469333333333335,17.387,17.40433333333333,
2023-09-04 19:53:51.706973,16.93,20.93,24.93,on,on,on,16.46,16.333,16.375,16.418,16.628,16.858999999999998,16.733,16.922,16.753,16.647,16.668,16.354,16.523,16.522,16.627,17.532666666666668,17.429666666666666,17.509333333333334,
2023-09-04 19:54:51.673184,16.93,20.93,24.93,on,on,on,16.481,16.354333333333333,16.439,16.418,16.670666666666666,16.858999999999998,16.775,16.921999999999997,16.753,16.71,16.710666666666665,16.396,16.585,16.522,16.691,17.596,17.513,17.635,
2023-09-04 19:55:51.782574,16.93,20.93,24.93,on,on,on,16.544,16.397,16.439,16.48,16.692,16.964,16.796,16.985,16.774,16.71,16.732,16.417,16.606333333333335,16.585,16.691,17.596,17.555666666666667,17.53,
2023-09-04 19:56:51.750587,16.93,20.93,24.93,on,on,on,16.586,16.438333333333333,16.502,16.48,16.692,16.964,16.859,17.006,16.816,16.752,16.752666666666666,16.48,16.649,16.627,16.732333333333333,17.659,17.619,17.614,
2023-09-04 19:57:51.803888,16.93,20.93,24.93,on,on,on,16.628,16.459,16.523,16.522666666666666,16.733999999999998,16.964,16.859,17.027,16.816,16.773,16.794,16.501,16.69033333333333,16.648,16.753,17.700999999999997,17.64,17.614,
2023-09-04 19:58:51.709058,16.93,20.93,24.93,on,on,on,16.67,16.522,16.565,16.544,16.755,17.027,16.859,17.069000000000003,16.837,16.814999999999998,16.83666666666667,16.543,16.711,16.71,16.795666666666666,17.743,17.744999999999997,17.698,
2023-09-04 19:59:51.684192,16.93,20.93,24.93,on,off,on,16.712666666666667,16.543,16.628,16.585333333333335,16.797,17.048000000000002,16.923,17.09,16.879,16.836,16.858,16.543,16.753666666666664,16.71,16.817,17.807,17.787333333333333,17.718999999999998,
2023-09-04 20:00:51.707520,16.93,20.93,24.93,on,off,on,16.75466666666667,16.585,16.649333333333335,16.606,16.818,17.09,16.923,17.111,16.921,16.856666666666666,16.87866666666667,16.606,16.775,16.774,16.817,17.807,17.83,17.803,
2023-09-04 20:01:51.747123,16.93,20.93,24.93,on,off,on,16.796,16.648,16.692,16.648666666666667,16.818,17.09,16.985,17.153,16.942,16.836,16.92,16.62666666666667,16.838,16.794666666666668,16.879,17.76433333333333,17.893,17.845,
2023-09-04 20:02:51.846793,16.93,20.93,24.93,on,off,on,16.86,16.648,16.755,16.67,16.881,17.131999999999998,16.985,17.153,16.942,16.898,16.941000000000003,16.668,16.859,16.857,16.879,17.743,17.956,17.992,
2023-09-04 20:03:51.619835,16.93,20.93,24.93,on,off,on,16.902,16.689333333333334,16.755,16.712000000000003,16.881,17.153,17.006333333333334,17.217,16.983999999999998,16.91933333333333,16.983,16.710666666666665,16.901,16.899,16.943,17.68,18.019,17.992,
2023-09-04 20:04:51.669784,16.93,20.93,24.93,on,off,on,16.965,16.71,16.818,16.733,16.945,17.174333333333333,17.049,17.217,17.005,16.94066666666667,17.025,16.77333333333333,16.964,16.92,16.943,17.51133333333333,18.019,18.096999999999998,
2023-09-04 20:05:51.819296,16.93,20.93,24.93,on,off,off,16.986,16.774,16.881,16.775,16.945,17.217,17.049,17.217,17.026,16.962,17.046,16.794,16.985,16.962,16.984333333333336,17.469333333333335,18.083,18.244,
2023-09-04 20:06:51.600119,16.93,20.93,24.93,on,off,off,17.049,16.774,16.902333333333335,16.796,17.007,17.217,17.07,17.25833333333333,17.047,16.962,17.067,16.858,17.027,16.983,17.005,17.406666666666666,18.145,18.16,
2023-09-04 20:07:51.740267,16.93,20.93,24.93,off,off,off,17.113,16.836,16.945,16.838,17.028333333333336,17.217,17.112,17.279,17.026,17.024,17.109,16.878666666666668,17.069000000000003,17.025,17.047666666666668,17.322666666666667,18.145,18.223000000000003,
2023-09-04 20:08:51.748447,16.93,20.93,24.93,off,off,off,17.15433333333333,16.878,16.986333333333334,16.880333333333336,17.049666666666667,17.25833333333333,17.112,17.279,17.068,17.024,17.13,16.92,17.111,17.066333333333333,17.069,17.175,18.083,18.265,
2023-09-04 20:09:51.782474,16.93,20.93,24.93,off,off,off,17.175,16.92,17.007,16.923,17.071,17.25833333333333,17.112,17.279,17.068,17.024,17.172,16.962000000000003,17.153,17.087,17.069,17.195999999999998,18.061666666666664,18.244,
2023-09-04 20:10:51.740030,17.2,21.2,25.2,on,on,on,17.239,16.92,17.071,16.923,17.134,17.279,17.133,17.32166666666667,17.068,17.024,17.192999999999998,16.962000000000003,17.153,17.129666666666665,17.131,17.112,17.998,18.202,
2023-09-04 20:11:51.835636,17.2,21.2,25.2,on,on,on,17.281,17.025,17.092000000000002,16.964333333333332,17.134,17.279,17.133,17.32166666666667,17.068,17.024,17.235,16.983,17.195,17.151,17.131,17.07,17.914,18.16,
2023-09-04 20:12:51.622798,17.2,21.2,25.2,on,on,on,17.302,17.025,17.134,16.985,17.198,17.279,17.154,17.343,17.089,17.024,17.235,17.025,17.216,17.192333333333334,17.173666666666666,17.006333333333334,17.893,18.139,
2023-09-04 20:13:51.676402,17.2,21.2,25.2,on,on,on,17.343999999999998,17.045666666666666,17.198,17.027666666666665,17.198,17.279,17.175,17.343,17.11,17.045,17.297,17.046,17.258,17.213,17.195,17.090999999999998,17.935000000000002,18.139,
2023-09-04 20:14:51.835672,17.2,21.2,25.2,on,on,on,17.407,17.087,17.198,17.049,17.218666666666667,17.279,17.175,17.343,17.131,17.066000000000003,17.297,17.046,17.279,17.234,17.215666666666667,17.175,17.956,18.244,
2023-09-04 20:15:51.622639,17.2,21.2,25.2,off,on,off,17.428,17.108333333333334,17.239333333333335,17.090999999999998,17.26,17.279,17.175,17.343,17.131,17.066000000000003,17.297,17.109,17.320999999999998,17.276,17.257,17.280666666666665,18.019,18.202,
2023-09-04 20:16:51.591231,17.2,21.2,25.2,off,on,off,17.449,17.151,17.26,17.112,17.26,17.30033333333333,17.175,17.343,17.131,17.087,17.361,17.109,17.342,17.276,17.257,17.302,18.019,18.307000000000002,
2023-09-04 20:17:51.713297,17.2,21.2,25.2,off,on,off,17.491,17.171666666666667,17.302666666666667,17.154,17.302666666666667,17.343,17.175,17.343,17.131,17.087,17.361,17.151,17.363333333333333,17.338,17.257,17.364,18.019,18.265,
2023-09-04 20:18:51.623100,17.2,21.2,25.2,off,off,off,17.533,17.213,17.324,17.175,17.324,17.343,17.196,17.343,17.152,17.10766666666667,17.381666666666664,17.172,17.406,17.338,17.321,17.428,18.019,18.202,
2023-09-04 20:19:51.686430,17.2,21.2,25.2,off,off,off,17.554,17.213,17.366,17.175,17.345000000000002,17.343,17.217,17.384333333333334,17.194,17.128333333333334,17.423,17.214,17.406,17.359333333333336,17.321,17.428,17.956,18.16,
2023-09-04 20:20:51.679254,17.2,21.2,25.2,off,off,off,17.575333333333333,17.233999999999998,17.387,17.217,17.387,17.343,17.238,17.405,17.194,17.149,17.444333333333333,17.235,17.426666666666666,17.402,17.321,17.428,17.893,18.076,
2023-09-04 20:21:51.808030,17.2,21.2,25.2,off,off,off,17.618,17.276,17.408333333333335,17.238,17.387,17.343,17.238,17.405,17.194,17.149,17.444333333333333,17.235,17.468,17.402,17.34166666666667,17.428,17.872,18.034000000000002,
2023-09-04 20:22:51.654556,17.2,21.2,25.2,off,off,off,17.638666666666666,17.276,17.429666666666666,17.238,17.451,17.384333333333334,17.238,17.405,17.194,17.149,17.465666666666664,17.276333333333334,17.468,17.402,17.383,17.406666666666666,17.787333333333333,17.908,
