Timestamp,Chill set,Severe set,Extreme set,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-01 17:43:51.588121,15.29,19.29,23.29,16.123,16.082,16.122,16.207,16.375,15.702999999999998,15.764666666666665,15.766,15.808,15.767000000000001,16.186333333333334,15.893,16.018,16.02,16.187,15.091,15.554,15.640999999999998,
2023-09-01 17:44:51.579659,15.29,19.29,23.29,16.144,16.082,16.122,16.228,16.375,15.702999999999998,15.764666666666665,15.766,15.808,15.788333333333332,16.186333333333334,15.914,15.975999999999999,16.02,16.207666666666668,15.091,15.554,15.62,
2023-09-01 17:45:51.803474,15.29,19.29,23.29,16.102,16.082,16.122,16.207,16.375,15.702999999999998,15.786,15.766,15.808,15.767000000000001,16.186333333333334,15.893,15.975999999999999,16.02,16.187,15.112333333333332,15.554,15.62,
2023-09-01 17:46:51.619984,15.29,19.29,23.29,16.102,16.082,16.122,16.207,16.375,15.702999999999998,15.764666666666665,15.766,15.808,15.767000000000001,16.207666666666665,15.893,15.975999999999999,16.02,16.207666666666668,15.091,15.554,15.557,
2023-09-01 17:47:51.547208,15.29,19.29,23.29,16.102,16.082,16.122,16.186,16.375,15.702999999999998,15.764666666666665,15.766,15.808,15.767000000000001,16.207666666666665,15.914,15.955,16.02,16.187,15.112333333333332,15.554,15.557,
2023-09-01 17:48:51.798942,15.29,19.29,23.29,16.102,16.082,16.122,16.228,16.375,15.702999999999998,15.743333333333332,15.766,15.808,15.767000000000001,16.165,15.893,15.997,16.02,16.187,15.133666666666665,15.554,15.557,
2023-09-01 17:49:51.651852,15.29,19.29,23.29,16.102,16.082,16.122,16.228,16.375,15.702999999999998,15.764666666666665,15.766,15.808,15.767000000000001,16.165,15.893,15.997,16.02,16.207666666666668,15.112333333333332,15.574666666666667,15.557,
2023-09-01 17:50:51.623139,15.6,19.6,23.6,16.102,16.082,16.122,16.186,16.375,15.702999999999998,15.743333333333332,15.766,15.808,15.767000000000001,16.165,15.893,15.955,16.02,16.228333333333335,15.112333333333332,15.595333333333334,15.557,
2023-09-01 17:51:51.745190,15.6,19.6,23.6,16.102,16.082,16.122,16.207,16.354,15.702999999999998,15.743333333333332,15.766,15.808,15.767000000000001,16.165,15.872,15.975999999999999,16.02,16.249,15.133666666666665,15.616,15.536000000000001,
2023-09-01 17:52:51.750501,15.6,19.6,23.6,16.102,16.082,16.122,16.207,16.354,15.702999999999998,15.743333333333332,15.766,15.808,15.767000000000001,16.186333333333334,15.872,15.955,15.998666666666665,16.187,15.112333333333332,15.616,15.557,
2023-09-01 17:53:51.716496,15.6,19.6,23.6,16.102,16.082,16.122,16.186,16.312,15.702999999999998,15.743333333333332,15.745,15.808,15.767000000000001,16.165,15.872,15.955,16.02,16.187,15.133666666666665,15.595333333333334,15.557,
2023-09-01 17:54:51.629513,15.6,19.6,23.6,16.102,16.082,16.122,16.186,16.354,15.702999999999998,15.722,15.766,15.787333333333335,15.767000000000001,16.165,15.872,15.975999999999999,16.02,16.187,15.155,15.616,15.494,
2023-09-01 17:55:51.610750,15.6,19.6,23.6,16.102,16.082,16.122,16.165,16.354,15.702999999999998,15.722,15.766,15.808,15.767000000000001,16.165,15.851,15.955,16.02,16.187,15.155,15.616,15.557,
2023-09-01 17:56:51.671695,15.6,19.6,23.6,16.102,16.082,16.122,16.165,16.312,15.702999999999998,15.722,15.723999999999998,15.787333333333335,15.767000000000001,16.165,15.893,15.975999999999999,16.02,16.187,15.155,15.616,15.494,
2023-09-01 17:57:51.852487,15.6,19.6,23.6,16.102,16.082,16.122,16.165,16.333,15.702999999999998,15.722,15.745,15.787333333333335,15.767000000000001,16.165,15.872,15.955,16.02,16.187,15.155,15.616,15.494,
2023-09-01 17:58:51.650156,15.6,19.6,23.6,16.102,16.082,16.122,16.165,16.333000000000002,15.681666666666667,15.743333333333332,15.745,15.808,15.767000000000001,16.165,15.851,15.975999999999999,15.998666666666665,16.187,15.133666666666665,15.616,15.494,
2023-09-01 17:59:51.720301,15.6,19.6,23.6,16.102,16.082,16.122,16.186,16.354,15.702999999999998,15.722,15.702999999999998,15.787333333333335,15.767000000000001,16.165,15.851,15.955,15.998666666666665,16.187,15.155,15.616,15.494,
