t,temp
2020-07-10,15.135555555555555
2020-07-11,15.194722222222222
2020-07-12,14.864583333333334
2020-07-13,14.52875
2020-07-14,14.845
2020-07-15,14.456388888888888
2020-07-16,14.426805555555555
2020-07-17,14.101527777777777
2020-07-18,14.94875
2020-07-19,14.071111111111112
2020-07-20,14.27111111111111
2020-07-21,15.134722222222223
2020-07-22,14.204583333333334
2020-07-23,13.15638888888889
2020-07-24,13.149583333333334
2020-07-25,13.62486111111111
2020-07-26,13.565277777777778
2020-07-27,13.595
2020-07-28,13.917222222222222
2020-07-29,14.1175
2020-07-30,14.105138888888888
2020-07-31,13.87
2020-08-01,14.033194444444444
2020-08-02,13.772083333333333
2020-08-03,13.621666666666666
2020-08-04,14.013194444444444
2020-08-05,13.703888888888889
2020-08-06,13.20375
