Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-14 13:14:22.114799,13.96,17.96,21.96,off,off,on,16.039,15.664,15.807,15.87,16.038,17.91,17.996,18.036,17.949,17.778,22.141,21.89,22.009,22.051,21.981,17.28,21.876,14.843,
2023-09-14 13:15:22.294489,13.96,17.96,21.96,off,off,on,16.039,15.643,15.807,15.849,16.038,17.91,17.954,18.036,17.949,17.778,22.141,21.869,22.009,22.051,21.981,17.302,21.876,14.864,
2023-09-14 13:16:22.294011,13.96,17.96,21.96,off,off,on,16.039,15.643,15.785,15.849,15.996,17.91,17.996,18.036,17.949,17.778,22.141,21.89,22.051,22.051,21.981,17.302,21.876,14.822,
2023-09-14 13:17:22.177681,13.96,17.96,21.96,off,off,on,16.039,15.643,15.764,15.849,15.996,17.91,17.933,17.994,17.949,17.778,22.141,21.89,22.072,22.051,21.981,17.28,21.96,14.801,
2023-09-14 13:18:22.320684,13.96,17.96,21.96,off,off,off,16.039,15.643,15.743,15.849,15.996,17.91,17.954,17.994,17.949,17.778,22.141,21.89,22.051,22.051,21.981,17.259,22.045,14.801,
2023-09-14 13:19:22.290091,13.96,17.96,21.96,off,off,off,15.997,15.643,15.743,15.828,15.996,17.91,17.933,17.973,17.949,17.778,22.162,21.89,22.072,22.092,21.981,17.238,22.15,14.759,
2023-09-14 13:20:22.175501,13.96,17.96,21.96,off,off,off,15.997,15.601,15.743,15.786,15.996,17.91,17.933,17.973,17.949,17.757,22.204,21.952,22.072,22.113,21.981,17.217,22.15,14.738,
2023-09-14 13:21:22.207195,13.96,17.96,21.96,off,off,off,15.997,15.579,15.743,15.786,15.975,17.889,17.933,17.973,17.887,17.757,22.204,21.952,22.072,22.113,22.002,17.175,22.129,14.717,
2023-09-14 13:22:22.168172,13.96,17.96,21.96,off,off,off,15.976,15.579,15.743,15.786,15.975,17.868,17.933,17.973,17.908,17.757,22.204,21.952,22.093,22.113,22.023,17.154,22.129,14.717,
2023-09-14 13:23:22.291559,13.96,17.96,21.96,off,off,off,15.976,15.579,15.701,15.786,15.954,17.847,17.933,17.973,17.908,17.715,22.204,21.952,22.093,22.113,22.044,17.112,22.129,14.696,
