Timestamp,Chill set,Severe set,Extreme set,Chill heater,Severe heater,Extreme heater,28-00000eb5045f,28-00000eb3fd89,28-00000eb42add,28-00000eb51050,28-00000eb4cb62,28-00000eb50e10,28-00000eb501b0,28-00000eb496d2,28-00000eb3cf7d,28-00000eb52c32,28-00000ec23ab6,28-00000ec25534,28-00000eb4b7e0,28-00000ec24f93,28-00000eb4619b,28-00000eb3f54e,28-00000eb4a798,28-00000eb3e681,
2023-09-14 22:59:22.259910,14.58,18.58,22.58,off,on,on,14.966,15.015,14.942,14.986,15.174,17.973,17.996,18.099,17.949,17.799,22.749,22.77,22.892,22.93,22.611,17.701,22.972,14.885,
2023-09-14 23:00:22.272978,14.58,18.58,22.58,off,on,on,14.966,15.015,14.942,15.028,15.195,17.973,17.996,18.099,17.949,17.799,22.77,22.77,22.892,22.93,22.611,17.743,22.993,14.927,
2023-09-14 23:01:22.272445,14.58,18.58,22.58,off,on,on,14.987,15.035,14.984,15.028,15.195,17.994,17.996,18.099,17.971,17.841,22.77,22.77,22.913,22.972,22.611,17.743,22.951,14.822,
2023-09-14 23:02:22.294992,14.58,18.58,22.58,off,on,on,14.987,15.015,14.984,15.028,15.237,17.973,17.996,18.099,17.971,17.841,22.77,22.77,22.913,22.992,22.611,17.828,22.993,14.696,
2023-09-14 23:03:22.134382,14.58,18.58,22.58,off,on,off,15.028,15.015,14.984,15.028,15.237,18.036,17.996,18.099,17.971,17.841,22.77,22.791,22.955,22.992,22.632,17.912,23.035,14.612,
2023-09-14 23:04:22.188260,14.58,18.58,22.58,off,off,off,15.028,15.035,14.984,15.028,15.237,18.036,18.038,18.12,18.013,17.841,22.77,22.812,22.955,22.992,22.674,18.017,23.077,14.591,
2023-09-14 23:05:22.240465,14.58,18.58,22.58,off,off,off,15.028,15.056,14.984,15.028,15.237,18.036,18.059,18.12,18.013,17.841,22.791,22.833,22.976,22.992,22.674,18.038,23.077,14.528,
2023-09-14 23:06:22.261899,14.58,18.58,22.58,off,off,off,15.028,15.056,14.984,15.049,15.237,18.036,18.059,18.141,18.013,17.841,22.812,22.833,22.976,22.992,22.674,18.059,23.077,14.423,
2023-09-14 23:07:22.212084,14.58,18.58,22.58,off,off,off,15.028,15.035,14.984,15.028,15.237,18.057,18.059,18.162,18.013,17.883,22.833,22.833,22.997,23.035,22.674,17.996,23.035,14.402,
2023-09-14 23:08:22.305640,14.58,18.58,22.58,off,off,off,15.028,15.077,14.984,15.049,15.237,18.099,18.059,18.183,18.034,17.883,22.833,22.833,22.997,23.056,22.674,17.933,23.014,14.297,
2023-09-14 23:09:22.296887,14.58,18.58,22.58,off,off,on,15.028,15.056,14.984,15.049,15.237,18.099,18.059,18.162,18.055,17.903,22.833,22.833,23.018,23.035,22.695,17.933,22.888,14.234,
2023-09-14 23:10:22.111885,14.58,18.58,22.58,off,off,on,15.028,15.056,14.984,15.028,15.237,18.099,18.101,18.183,18.055,17.903,22.833,22.833,23.018,23.056,22.695,17.869,22.845,14.171,
2023-09-14 23:11:22.169744,14.59,18.59,22.59,off,off,on,15.028,15.035,14.984,15.028,15.237,18.099,18.059,18.204,18.075,17.903,22.833,22.833,22.997,23.035,22.674,17.828,22.888,14.066,
2023-09-14 23:12:22.331462,14.59,18.59,22.59,off,off,on,15.007,15.056,14.984,15.028,15.237,18.099,18.08,18.226,18.075,17.903,22.833,22.896,23.018,23.056,22.737,17.785,22.888,14.003,
2023-09-14 23:13:22.275450,14.59,18.59,22.59,off,off,on,15.028,15.015,14.984,15.028,15.237,18.099,18.101,18.226,18.055,17.903,22.833,22.875,23.018,23.056,22.716,17.743,22.972,13.94,
2023-09-14 23:14:22.180989,14.59,18.59,22.59,off,off,off,14.966,15.015,14.963,15.028,15.216,18.099,18.101,18.226,18.075,17.903,22.875,22.896,23.018,23.056,22.737,17.743,23.035,13.92,
2023-09-14 23:15:22.302301,14.59,18.59,22.59,off,off,off,14.966,15.015,14.963,15.028,15.174,18.099,18.122,18.226,18.075,17.903,22.854,22.896,23.018,23.056,22.737,17.68,23.035,13.877,
2023-09-14 23:16:22.179462,14.59,18.59,22.59,off,off,off,14.966,15.015,14.921,15.007,15.195,18.099,18.08,18.226,18.075,17.903,22.896,22.896,23.039,23.118,22.737,17.638,23.056,13.856,
2023-09-14 23:17:22.243775,14.59,18.59,22.59,off,off,off,14.966,15.015,14.921,15.007,15.174,18.099,18.122,18.226,18.075,17.903,22.896,22.896,23.06,23.118,22.737,17.575,23.056,13.794,
2023-09-14 23:18:22.273943,14.59,18.59,22.59,on,off,on,14.902,15.015,14.921,14.986,15.174,18.099,18.122,18.226,18.075,17.903,22.896,22.896,23.081,23.118,22.779,17.554,22.993,13.751,
2023-09-14 23:19:22.300463,14.59,18.59,22.59,on,off,on,14.902,15.015,14.921,14.965,15.174,18.099,18.101,18.226,18.075,17.903,22.896,22.917,23.06,23.118,22.758,17.49,22.909,13.73,
2023-09-14 23:20:22.145353,14.59,18.59,22.59,on,off,on,14.902,14.951,14.921,14.965,15.153,18.099,18.08,18.226,18.075,17.903,22.896,22.917,23.081,23.118,22.799,17.428,22.93,13.668,
